Pop,Theta,Growth,samplingSize,n.haplotypes
4,ten,no,32,13
4,ten,no,32,17
4,ten,no,32,16
4,ten,no,32,16
4,ten,no,32,18
4,ten,no,32,15
4,ten,no,32,14
4,ten,no,32,15
4,ten,no,32,16
4,ten,no,32,9
4,ten,no,32,15
4,ten,no,32,13
4,ten,no,32,15
4,ten,no,32,14
4,ten,no,32,13
4,ten,no,32,12
4,ten,no,32,13
4,ten,no,32,17
4,ten,no,32,12
4,ten,no,32,14
4,ten,no,32,14
4,ten,no,32,17
4,ten,no,32,15
4,ten,no,32,15
4,ten,no,32,10
4,ten,no,32,16
4,ten,no,32,12
4,ten,no,32,14
4,ten,no,32,15
4,ten,no,32,15
4,ten,no,32,13
4,ten,no,32,16
4,ten,no,32,14
4,ten,no,32,16
4,ten,no,32,13
4,ten,no,32,13
4,ten,no,32,12
4,ten,no,32,14
4,ten,no,32,17
4,ten,no,32,13
4,ten,no,32,17
4,ten,no,32,16
4,ten,no,32,16
4,ten,no,32,15
4,ten,no,32,13
4,ten,no,32,14
4,ten,no,32,17
4,ten,no,32,11
4,ten,no,32,12
4,ten,no,32,13
4,ten,no,32,13
4,ten,no,32,11
4,ten,no,32,12
4,ten,no,32,15
4,ten,no,32,15
4,ten,no,32,14
4,ten,no,32,14
4,ten,no,32,14
4,ten,no,32,13
4,ten,no,32,13
4,ten,no,32,16
4,ten,no,32,15
4,ten,no,32,14
4,ten,no,32,16
4,ten,no,32,12
4,ten,no,32,18
4,ten,no,32,16
4,ten,no,32,16
4,ten,no,32,14
4,ten,no,32,16
4,ten,no,64,18
4,ten,no,64,21
4,ten,no,64,18
4,ten,no,64,20
4,ten,no,64,18
4,ten,no,64,19
4,ten,no,64,25
4,ten,no,64,23
4,ten,no,64,20
4,ten,no,64,20
4,ten,no,64,22
4,ten,no,64,23
4,ten,no,64,20
4,ten,no,64,20
4,ten,no,64,21
4,ten,no,64,21
4,ten,no,64,19
4,ten,no,64,20
4,ten,no,64,20
4,ten,no,64,20
4,ten,no,64,20
4,ten,no,64,19
4,ten,no,64,18
4,ten,no,64,20
4,ten,no,64,23
4,ten,no,64,20
4,ten,no,64,21
4,ten,no,64,24
4,ten,no,64,18
4,ten,no,64,22
4,ten,no,64,20
4,ten,no,64,18
4,ten,no,64,22
4,ten,no,64,20
4,ten,no,64,25
4,ten,no,64,18
4,ten,no,64,25
4,ten,no,64,17
4,ten,no,64,22
4,ten,no,64,23
4,ten,no,64,16
4,ten,no,64,21
4,ten,no,64,21
4,ten,no,64,20
4,ten,no,64,17
4,ten,no,64,23
4,ten,no,64,18
4,ten,no,64,20
4,ten,no,64,22
4,ten,no,64,15
4,ten,no,64,23
4,ten,no,64,21
4,ten,no,64,21
4,ten,no,64,17
4,ten,no,64,17
4,ten,no,64,19
4,ten,no,64,19
4,ten,no,64,22
4,ten,no,64,22
4,ten,no,64,25
4,ten,no,64,24
4,ten,no,64,19
4,ten,no,64,24
4,ten,no,64,19
4,ten,no,64,21
4,ten,no,64,20
4,ten,no,64,20
4,ten,no,64,22
4,ten,no,64,23
4,ten,no,64,20
4,ten,no,64,23
4,ten,no,64,22
4,ten,no,64,21
4,ten,no,64,21
4,ten,no,64,22
4,ten,no,64,18
4,ten,no,64,24
4,ten,no,64,23
4,ten,no,64,23
4,ten,no,64,19
4,ten,no,64,24
4,ten,no,64,23
4,ten,no,64,22
4,ten,no,64,20
4,ten,no,64,19
4,ten,no,64,18
4,ten,no,64,17
4,ten,no,64,22
4,ten,no,64,21
4,ten,no,64,22
4,ten,no,64,20
4,ten,no,64,22
4,ten,no,64,15
4,ten,no,64,22
4,ten,no,64,18
4,ten,no,64,21
4,ten,no,64,22
4,ten,no,64,21
4,ten,no,64,21
4,ten,no,64,21
4,ten,no,128,20
4,ten,no,128,27
4,ten,no,128,33
4,ten,no,128,23
4,ten,no,128,24
4,ten,no,128,26
4,ten,no,128,25
4,ten,no,128,24
4,ten,no,128,29
4,ten,no,128,28
4,ten,no,128,26
4,ten,no,128,24
4,ten,no,128,27
4,ten,no,128,26
4,ten,no,128,25
4,ten,no,128,30
4,ten,no,128,29
4,ten,no,128,26
4,ten,no,128,25
4,ten,no,128,26
4,ten,no,128,30
4,ten,no,128,28
4,ten,no,128,24
4,ten,no,128,32
4,ten,no,128,26
4,ten,no,128,26
4,ten,no,128,26
4,ten,no,128,28
4,ten,no,128,24
4,ten,no,128,25
4,ten,no,128,28
4,ten,no,128,28
4,ten,no,128,27
4,ten,no,128,24
4,ten,no,128,24
4,ten,no,128,26
4,ten,no,128,30
4,ten,no,128,28
4,ten,no,128,25
4,ten,no,128,25
4,ten,no,128,27
4,ten,no,128,27
4,ten,no,128,32
4,ten,no,128,25
4,ten,no,128,30
4,ten,no,128,30
4,ten,no,128,28
4,ten,no,128,26
4,ten,no,128,26
4,ten,no,128,27
4,ten,no,128,20
4,ten,no,128,26
4,ten,no,128,26
4,ten,no,128,26
4,ten,no,128,27
4,ten,no,128,25
4,ten,no,128,25
4,ten,no,128,29
4,ten,no,128,25
4,ten,no,128,29
4,ten,no,128,24
4,ten,no,128,28
4,ten,no,128,25
4,ten,no,128,25
4,ten,no,128,29
4,ten,no,128,30
4,ten,no,128,24
4,ten,no,128,27
4,ten,no,128,27
4,ten,no,128,26
4,ten,no,128,29
4,ten,no,128,26
4,ten,no,128,29
4,ten,no,128,22
4,ten,no,128,24
4,ten,no,128,23
4,ten,no,128,24
4,ten,no,128,23
4,ten,no,128,28
4,ten,no,128,27
4,ten,no,128,25
4,ten,no,128,23
4,ten,no,128,25
4,ten,no,128,28
4,ten,no,128,22
4,ten,no,128,27
4,ten,no,128,27
4,ten,no,128,23
4,ten,no,128,26
4,ten,no,128,21
4,ten,no,128,31
4,ten,no,128,25
4,ten,no,128,26
4,ten,no,128,27
4,ten,no,128,27
4,ten,no,128,29
4,ten,no,128,26
4,ten,no,128,24
4,ten,no,128,28
4,ten,no,128,25
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,2
5,twenty,yes,2,1
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,1
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,1
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,1
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,4
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,2
5,twenty,yes,4,2
5,twenty,yes,4,3
5,twenty,yes,4,2
5,twenty,yes,4,4
5,twenty,yes,4,4
5,twenty,yes,4,4
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,4,3
5,twenty,yes,8,3
5,twenty,yes,8,4
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,8,3
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,3
5,twenty,yes,8,4
5,twenty,yes,8,3
5,twenty,yes,8,6
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,7
5,twenty,yes,8,3
5,twenty,yes,8,4
5,twenty,yes,8,6
5,twenty,yes,8,7
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,3
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,7
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,7
5,twenty,yes,8,5
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,6
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,5
5,twenty,yes,8,6
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,5
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,6
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,6
5,twenty,yes,8,6
5,twenty,yes,8,6
5,twenty,yes,8,5
5,twenty,yes,8,6
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,4
5,twenty,yes,8,5
5,twenty,yes,8,3
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,8,4
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,9
5,twenty,yes,16,5
5,twenty,yes,16,5
5,twenty,yes,16,6
5,twenty,yes,16,8
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,8
5,twenty,yes,16,7
5,twenty,yes,16,9
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,6
5,twenty,yes,16,4
5,twenty,yes,16,5
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,5
5,twenty,yes,16,9
5,twenty,yes,16,8
5,twenty,yes,16,4
5,twenty,yes,16,6
5,twenty,yes,16,8
5,twenty,yes,16,6
5,twenty,yes,16,6
5,twenty,yes,16,5
5,twenty,yes,16,8
5,twenty,yes,16,6
5,twenty,yes,16,6
5,twenty,yes,16,6
5,twenty,yes,16,4
5,twenty,yes,16,7
5,twenty,yes,16,8
5,twenty,yes,16,3
5,twenty,yes,16,5
5,twenty,yes,16,7
5,twenty,yes,16,7
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,3
5,twenty,yes,16,6
5,twenty,yes,16,4
5,twenty,yes,16,4
5,twenty,yes,16,5
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,5
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,5
5,twenty,yes,16,5
5,twenty,yes,16,9
5,twenty,yes,16,5
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,3
5,twenty,yes,16,7
5,twenty,yes,16,7
5,twenty,yes,16,5
5,twenty,yes,16,7
5,twenty,yes,16,5
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,8
5,twenty,yes,16,5
5,twenty,yes,16,3
5,twenty,yes,16,6
5,twenty,yes,16,8
5,twenty,yes,16,6
5,twenty,yes,16,5
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,5
5,twenty,yes,16,8
5,twenty,yes,16,5
5,twenty,yes,16,10
5,twenty,yes,16,6
5,twenty,yes,16,4
5,twenty,yes,16,7
5,twenty,yes,16,3
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,8
5,twenty,yes,16,6
5,twenty,yes,16,8
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,16,6
5,twenty,yes,16,7
5,twenty,yes,32,10
5,twenty,yes,32,13
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,8
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,8
5,twenty,yes,32,8
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,11
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,11
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,7
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,12
5,twenty,yes,32,8
5,twenty,yes,32,11
5,twenty,yes,32,9
5,twenty,yes,32,12
5,twenty,yes,32,11
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,8
5,twenty,yes,32,12
5,twenty,yes,32,12
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,12
5,twenty,yes,32,7
5,twenty,yes,32,12
5,twenty,yes,32,10
5,twenty,yes,32,7
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,13
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,8
5,twenty,yes,32,10
5,twenty,yes,32,11
5,twenty,yes,32,12
5,twenty,yes,32,9
5,twenty,yes,32,13
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,11
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,10
5,twenty,yes,32,12
5,twenty,yes,32,11
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,10
5,twenty,yes,32,7
5,twenty,yes,32,13
5,twenty,yes,32,7
5,twenty,yes,32,8
5,twenty,yes,32,9
5,twenty,yes,32,12
5,twenty,yes,32,11
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,12
5,twenty,yes,32,11
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,10
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,7
5,twenty,yes,32,11
5,twenty,yes,32,12
5,twenty,yes,32,7
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,9
5,twenty,yes,32,11
5,twenty,yes,32,8
5,twenty,yes,32,12
5,twenty,yes,32,8
5,twenty,yes,32,10
5,twenty,yes,64,14
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,15
5,twenty,yes,64,16
5,twenty,yes,64,13
5,twenty,yes,64,17
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,13
5,twenty,yes,64,10
5,twenty,yes,64,11
5,twenty,yes,64,16
5,twenty,yes,64,9
5,twenty,yes,64,13
5,twenty,yes,64,14
5,twenty,yes,64,13
5,twenty,yes,64,10
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,14
5,twenty,yes,64,10
5,twenty,yes,64,13
5,twenty,yes,64,14
5,twenty,yes,64,15
5,twenty,yes,64,15
5,twenty,yes,64,13
5,twenty,yes,64,16
5,twenty,yes,64,11
5,twenty,yes,64,14
5,twenty,yes,64,15
5,twenty,yes,64,13
5,twenty,yes,64,12
5,twenty,yes,64,13
5,twenty,yes,64,9
5,twenty,yes,64,14
5,twenty,yes,64,11
5,twenty,yes,64,12
5,twenty,yes,64,15
5,twenty,yes,64,13
5,twenty,yes,64,10
5,twenty,yes,64,9
5,twenty,yes,64,14
5,twenty,yes,64,14
5,twenty,yes,64,13
5,twenty,yes,64,11
5,twenty,yes,64,8
5,twenty,yes,64,13
5,twenty,yes,64,12
5,twenty,yes,64,11
5,twenty,yes,64,11
5,twenty,yes,64,10
5,twenty,yes,64,11
5,twenty,yes,64,12
5,twenty,yes,64,13
5,twenty,yes,64,13
5,twenty,yes,64,12
5,twenty,yes,64,14
5,twenty,yes,64,13
5,twenty,yes,64,18
5,twenty,yes,64,12
5,twenty,yes,64,9
5,twenty,yes,64,15
5,twenty,yes,64,12
5,twenty,yes,64,15
5,twenty,yes,64,14
5,twenty,yes,64,12
5,twenty,yes,64,15
5,twenty,yes,64,13
5,twenty,yes,64,13
5,twenty,yes,64,12
5,twenty,yes,64,13
5,twenty,yes,64,9
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,11
5,twenty,yes,64,15
5,twenty,yes,64,13
5,twenty,yes,64,12
5,twenty,yes,64,13
5,twenty,yes,64,9
5,twenty,yes,64,15
5,twenty,yes,64,16
5,twenty,yes,64,12
5,twenty,yes,64,14
5,twenty,yes,64,10
5,twenty,yes,64,13
5,twenty,yes,64,9
5,twenty,yes,64,11
5,twenty,yes,64,12
5,twenty,yes,64,12
5,twenty,yes,64,10
5,twenty,yes,64,11
5,twenty,yes,64,16
5,twenty,yes,64,13
5,twenty,yes,64,11
5,twenty,yes,64,12
5,twenty,yes,128,16
5,twenty,yes,128,16
5,twenty,yes,128,20
5,twenty,yes,128,15
5,twenty,yes,128,13
5,twenty,yes,128,15
5,twenty,yes,128,19
5,twenty,yes,128,15
5,twenty,yes,128,20
5,twenty,yes,128,15
5,twenty,yes,128,16
5,twenty,yes,128,19
5,twenty,yes,128,18
5,twenty,yes,128,16
5,twenty,yes,128,16
5,twenty,yes,128,19
5,twenty,yes,128,18
5,twenty,yes,128,22
5,twenty,yes,128,17
5,twenty,yes,128,18
5,twenty,yes,128,18
5,twenty,yes,128,16
5,twenty,yes,128,18
5,twenty,yes,128,20
5,twenty,yes,128,20
5,twenty,yes,128,18
5,twenty,yes,128,17
5,twenty,yes,128,19
5,twenty,yes,128,15
5,twenty,yes,128,14
5,twenty,yes,128,19
5,twenty,yes,128,21
5,twenty,yes,128,16
5,twenty,yes,128,20
5,twenty,yes,128,22
5,twenty,yes,128,17
5,twenty,yes,128,17
5,twenty,yes,128,17
5,twenty,yes,128,20
5,twenty,yes,128,14
5,twenty,yes,128,16
5,twenty,yes,128,17
5,twenty,yes,128,20
5,twenty,yes,128,16
5,twenty,yes,128,14
5,twenty,yes,128,16
5,twenty,yes,128,19
5,twenty,yes,128,18
5,twenty,yes,128,19
5,twenty,yes,128,23
5,twenty,yes,128,19
5,twenty,yes,128,18
5,twenty,yes,128,20
5,twenty,yes,128,20
5,twenty,yes,128,20
5,twenty,yes,128,14
5,twenty,yes,128,16
5,twenty,yes,128,19
5,twenty,yes,128,18
5,twenty,yes,128,17
5,twenty,yes,128,14
5,twenty,yes,128,23
5,twenty,yes,128,18
5,twenty,yes,128,22
5,twenty,yes,128,17
5,twenty,yes,128,19
5,twenty,yes,128,20
5,twenty,yes,128,20
5,twenty,yes,128,19
5,twenty,yes,128,16
5,twenty,yes,128,14
5,twenty,yes,128,19
5,twenty,yes,128,17
5,twenty,yes,128,14
5,twenty,yes,128,17
5,twenty,yes,128,18
5,twenty,yes,128,20
5,twenty,yes,128,18
5,twenty,yes,128,19
5,twenty,yes,128,14
5,twenty,yes,128,13
5,twenty,yes,128,18
5,twenty,yes,128,14
5,twenty,yes,128,22
5,twenty,yes,128,21
5,twenty,yes,128,15
5,twenty,yes,128,13
5,twenty,yes,128,17
5,twenty,yes,128,17
5,twenty,yes,128,17
5,twenty,yes,128,16
5,twenty,yes,128,20
5,twenty,yes,128,20
5,twenty,yes,128,18
5,twenty,yes,128,17
5,twenty,yes,128,17
5,twenty,yes,128,14
5,twenty,yes,128,17
5,twenty,yes,128,15
5,twenty,yes,128,16
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,1
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,1
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,1
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,2,2
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,4
6,twenty,no,4,3
