Theta,wak.n,wak.segsites,wak.prob
fifteen,15,65,0.010442335
fifteen,16,65,0.010995421
fifteen,17,65,0.011527227
fifteen,18,65,0.012038459
fifteen,19,65,0.012529799
fifteen,20,65,0.013001905
fifteen,21,65,0.013455411
fifteen,22,65,0.013890929
fifteen,23,65,0.014309052
fifteen,24,65,0.014710349
fifteen,25,65,0.015095371
fifteen,26,65,0.015464651
fifteen,27,65,0.015818703
fifteen,28,65,0.016158023
fifteen,29,65,0.01648309
fifteen,30,65,0.016794368
fifteen,31,65,0.017092305
fifteen,32,65,0.017377333
fifteen,33,65,0.01764987
fifteen,34,65,0.017910321
fifteen,35,65,0.018159076
fifteen,36,65,0.018396513
fifteen,37,65,0.018622998
fifteen,38,65,0.018838883
fifteen,39,65,0.01904451
fifteen,40,65,0.01924021
fifteen,41,65,0.019426302
fifteen,42,65,0.019603096
fifteen,43,65,0.019770891
fifteen,44,65,0.019929976
fifteen,45,65,0.020080632
fifteen,46,65,0.02022313
fifteen,47,65,0.020357731
fifteen,48,65,0.020484691
fifteen,49,65,0.020604256
fifteen,50,65,0.020716662
two,1,66,0
two,2,66,7.96E-13
two,3,66,1.59E-12
two,4,66,2.39E-12
two,5,66,3.18E-12
two,6,66,3.98E-12
two,7,66,4.78E-12
two,8,66,5.57E-12
two,9,66,6.37E-12
two,10,66,7.16E-12
two,11,66,7.96E-12
two,12,66,8.75E-12
two,13,66,9.55E-12
two,14,66,1.03E-11
two,15,66,1.11E-11
two,16,66,1.19E-11
two,17,66,1.27E-11
two,18,66,1.35E-11
two,19,66,1.43E-11
two,20,66,1.51E-11
two,21,66,1.59E-11
two,22,66,1.67E-11
two,23,66,1.75E-11
two,24,66,1.83E-11
two,25,66,1.91E-11
two,26,66,1.99E-11
two,27,66,2.07E-11
two,28,66,2.15E-11
two,29,66,2.23E-11
two,30,66,2.31E-11
two,31,66,2.39E-11
two,32,66,2.47E-11
two,33,66,2.55E-11
two,34,66,2.63E-11
two,35,66,2.71E-11
two,36,66,2.79E-11
two,37,66,2.87E-11
two,38,66,2.94E-11
two,39,66,3.02E-11
two,40,66,3.10E-11
two,41,66,3.18E-11
two,42,66,3.26E-11
two,43,66,3.34E-11
two,44,66,3.42E-11
two,45,66,3.50E-11
two,46,66,3.58E-11
two,47,66,3.66E-11
two,48,66,3.74E-11
two,49,66,3.82E-11
two,50,66,3.90E-11
ten,1,66,0
ten,2,66,0.000168535
ten,3,66,0.000336079
ten,4,66,0.00050264
ten,5,66,0.000668224
ten,6,66,0.000832839
ten,7,66,0.00099649
ten,8,66,0.001159184
ten,9,66,0.001320929
ten,10,66,0.001481731
ten,11,66,0.001641597
ten,12,66,0.001800532
ten,13,66,0.001958543
ten,14,66,0.002115637
ten,15,66,0.00227182
ten,16,66,0.002427098
ten,17,66,0.002581477
ten,18,66,0.002734964
ten,19,66,0.002887564
ten,20,66,0.003039284
ten,21,66,0.003190129
ten,22,66,0.003340106
ten,23,66,0.00348922
ten,24,66,0.003637477
ten,25,66,0.003784883
ten,26,66,0.003931443
ten,27,66,0.004077164
ten,28,66,0.00422205
ten,29,66,0.004366108
ten,30,66,0.004509342
ten,31,66,0.004651759
ten,32,66,0.004793364
ten,33,66,0.004934162
ten,34,66,0.005074158
ten,35,66,0.005213358
ten,36,66,0.005351767
ten,37,66,0.00548939
ten,38,66,0.005626232
ten,39,66,0.005762298
ten,40,66,0.005897594
ten,41,66,0.006032125
ten,42,66,0.006165895
ten,43,66,0.006298909
ten,44,66,0.006431173
ten,45,66,0.00656269
ten,46,66,0.006693467
ten,47,66,0.006823507
ten,48,66,0.006952815
ten,49,66,0.007081397
ten,50,66,0.007209256
twenty,1,66,0
twenty,2,66,0.001902335
twenty,3,66,0.003636135
twenty,4,66,0.005214262
twenty,5,66,0.00664859
twenty,6,66,0.00795008
twenty,7,66,0.009128857
twenty,8,66,0.010194277
twenty,9,66,0.011154986
twenty,10,66,0.012018979
twenty,11,66,0.012793651
twenty,12,66,0.01348584
twenty,13,66,0.014101876
twenty,14,66,0.014647617
twenty,15,66,0.015128486
twenty,16,66,0.015549505
twenty,17,66,0.015915326
twenty,18,66,0.016230256
twenty,19,66,0.016498289
twenty,20,66,0.016723123
twenty,21,66,0.016908187
twenty,22,66,0.017056659
twenty,23,66,0.017171484
twenty,24,66,0.017255393
twenty,25,66,0.01731092
twenty,26,66,0.017340411
twenty,27,66,0.017346044
twenty,28,66,0.017329838
twenty,29,66,0.017293665
twenty,30,66,0.01723926
twenty,31,66,0.017168234
twenty,32,66,0.017082077
twenty,33,66,0.016982175
twenty,34,66,0.016869809
twenty,35,66,0.016746167
twenty,36,66,0.016612352
twenty,37,66,0.016469385
twenty,38,66,0.01631821
twenty,39,66,0.016159703
twenty,40,66,0.015994676
twenty,41,66,0.015823878
twenty,42,66,0.015648004
twenty,43,66,0.015467697
twenty,44,66,0.015283549
twenty,45,66,0.01509611
twenty,46,66,0.014905887
twenty,47,66,0.014713347
twenty,48,66,0.014518923
twenty,49,66,0.014323011
twenty,50,66,0.014125978
five,1,66,0
five,2,66,9.91E-07
five,3,66,1.98E-06
five,4,66,2.97E-06
five,5,66,3.96E-06
five,6,66,4.95E-06
five,7,66,5.94E-06
five,8,66,6.93E-06
five,9,66,7.92E-06
five,10,66,8.91E-06
five,11,66,9.90E-06
five,12,66,1.09E-05
five,13,66,1.19E-05
five,14,66,1.29E-05
five,15,66,1.39E-05
five,16,66,1.49E-05
five,17,66,1.58E-05
five,18,66,1.68E-05
five,19,66,1.78E-05
five,20,66,1.88E-05
five,21,66,1.98E-05
five,22,66,2.08E-05
five,23,66,2.18E-05
five,24,66,2.28E-05
five,25,66,2.38E-05
five,26,66,2.47E-05
five,27,66,2.57E-05
five,28,66,2.67E-05
five,29,66,2.77E-05
five,30,66,2.87E-05
five,31,66,2.97E-05
five,32,66,3.07E-05
five,33,66,3.17E-05
five,34,66,3.27E-05
five,35,66,3.36E-05
five,36,66,3.46E-05
five,37,66,3.56E-05
five,38,66,3.66E-05
five,39,66,3.76E-05
five,40,66,3.86E-05
five,41,66,3.96E-05
five,42,66,4.06E-05
five,43,66,4.15E-05
five,44,66,4.25E-05
five,45,66,4.35E-05
five,46,66,4.45E-05
five,47,66,4.55E-05
five,48,66,4.65E-05
five,49,66,4.75E-05
five,50,66,4.85E-05
fifteen,1,66,0
fifteen,2,66,0.000883048
fifteen,3,66,0.001735689
fifteen,4,66,0.002558913
fifteen,5,66,0.003353676
fifteen,6,66,0.004120899
fifteen,7,66,0.004861471
fifteen,8,66,0.00557625
fifteen,9,66,0.006266063
fifteen,10,66,0.00693171
fifteen,11,66,0.007573962
fifteen,12,66,0.008193562
fifteen,13,66,0.008791231
fifteen,14,66,0.009367662
fifteen,15,66,0.009923528
fifteen,16,66,0.010459474
fifteen,17,66,0.010976129
fifteen,18,66,0.011474096
fifteen,19,66,0.011953961
fifteen,20,66,0.012416289
fifteen,21,66,0.012861627
fifteen,22,66,0.013290503
fifteen,23,66,0.013703428
fifteen,24,66,0.014100897
fifteen,25,66,0.014483387
fifteen,26,66,0.014851361
fifteen,27,66,0.015205267
fifteen,28,66,0.015545537
fifteen,29,66,0.01587259
fifteen,30,66,0.016186833
fifteen,31,66,0.016488657
fifteen,32,66,0.016778442
fifteen,33,66,0.017056558
fifteen,34,66,0.017323359
fifteen,35,66,0.01757919
fifteen,36,66,0.017824387
fifteen,37,66,0.018059273
fifteen,38,66,0.01828416
fifteen,39,66,0.018499354
fifteen,40,66,0.018705147
fifteen,41,66,0.018901826
fifteen,42,66,0.019089666
fifteen,43,66,0.019268936
fifteen,44,66,0.019439895
fifteen,45,66,0.019602794
fifteen,46,66,0.019757878
fifteen,47,66,0.019905383
fifteen,48,66,0.020045538
fifteen,49,66,0.020178566
fifteen,50,66,0.020304682
two,1,67,0
two,2,67,5.31E-13
two,3,67,1.06E-12
two,4,67,1.59E-12
two,5,67,2.12E-12
two,6,67,2.65E-12
two,7,67,3.18E-12
two,8,67,3.71E-12
two,9,67,4.24E-12
two,10,67,4.78E-12
two,11,67,5.31E-12
two,12,67,5.84E-12
two,13,67,6.37E-12
two,14,67,6.90E-12
two,15,67,7.43E-12
two,16,67,7.96E-12
two,17,67,8.49E-12
two,18,67,9.02E-12
two,19,67,9.55E-12
two,20,67,1.01E-11
two,21,67,1.06E-11
two,22,67,1.11E-11
two,23,67,1.17E-11
two,24,67,1.22E-11
two,25,67,1.27E-11
two,26,67,1.33E-11
two,27,67,1.38E-11
two,28,67,1.43E-11
two,29,67,1.49E-11
two,30,67,1.54E-11
two,31,67,1.59E-11
two,32,67,1.64E-11
two,33,67,1.70E-11
two,34,67,1.75E-11
two,35,67,1.80E-11
two,36,67,1.86E-11
two,37,67,1.91E-11
two,38,67,1.96E-11
two,39,67,2.02E-11
two,40,67,2.07E-11
two,41,67,2.12E-11
two,42,67,2.18E-11
two,43,67,2.23E-11
two,44,67,2.28E-11
two,45,67,2.33E-11
two,46,67,2.39E-11
two,47,67,2.44E-11
two,48,67,2.49E-11
two,49,67,2.55E-11
two,50,67,2.60E-11
ten,1,67,0
ten,2,67,0.000153214
ten,3,67,0.000305602
ten,4,67,0.00045717
ten,5,67,0.000607923
ten,6,67,0.000757867
ten,7,67,0.000907006
ten,8,67,0.001055346
ten,9,67,0.001202893
ten,10,67,0.00134965
ten,11,67,0.001495623
ten,12,67,0.001640818
ten,13,67,0.001785238
ten,14,67,0.00192889
ten,15,67,0.002071777
ten,16,67,0.002213905
ten,17,67,0.002355279
ten,18,67,0.002495903
ten,19,67,0.002635782
ten,20,67,0.002774921
ten,21,67,0.002913323
ten,22,67,0.003050995
ten,23,67,0.00318794
ten,24,67,0.003324163
ten,25,67,0.003459669
ten,26,67,0.003594462
ten,27,67,0.003728545
ten,28,67,0.003861925
ten,29,67,0.003994605
ten,30,67,0.004126589
ten,31,67,0.004257881
ten,32,67,0.004388487
ten,33,67,0.004518409
ten,34,67,0.004647653
ten,35,67,0.004776222
ten,36,67,0.004904121
ten,37,67,0.005031353
ten,38,67,0.005157923
ten,39,67,0.005283835
ten,40,67,0.005409092
ten,41,67,0.005533698
ten,42,67,0.005657659
ten,43,67,0.005780976
ten,44,67,0.005903655
ten,45,67,0.006025698
ten,46,67,0.006147111
ten,47,67,0.006267896
ten,48,67,0.006388057
ten,49,67,0.006507598
ten,50,67,0.006626523
twenty,1,67,0
twenty,2,67,0.001811747
twenty,3,67,0.003470281
twenty,4,67,0.004986787
twenty,5,67,0.006371623
twenty,6,67,0.007634389
twenty,7,67,0.00878398
twenty,8,67,0.009828644
twenty,9,67,0.010776031
twenty,10,67,0.011633237
twenty,11,67,0.012406846
twenty,12,67,0.013102971
twenty,13,67,0.013727286
twenty,14,67,0.014285062
twenty,15,67,0.014781194
twenty,16,67,0.015220229
twenty,17,67,0.015606394
twenty,18,67,0.015943617
twenty,19,67,0.01623555
twenty,20,67,0.016485587
twenty,21,67,0.016696887
twenty,22,67,0.016872385
twenty,23,67,0.017014813
twenty,24,67,0.017126711
twenty,25,67,0.017210442
twenty,26,67,0.017268206
twenty,27,67,0.017302049
twenty,28,67,0.017313874
twenty,29,67,0.017305454
twenty,30,67,0.017278436
twenty,31,67,0.017234355
twenty,32,67,0.017174638
twenty,33,67,0.017100614
twenty,34,67,0.017013518
twenty,35,67,0.016914499
twenty,36,67,0.016804627
twenty,37,67,0.016684898
twenty,38,67,0.016556235
twenty,39,67,0.0164195
twenty,40,67,0.016275492
twenty,41,67,0.016124954
twenty,42,67,0.015968577
twenty,43,67,0.015807003
twenty,44,67,0.015640827
twenty,45,67,0.015470603
twenty,46,67,0.015296844
twenty,47,67,0.015120027
twenty,48,67,0.014940593
twenty,49,67,0.014758951
twenty,50,67,0.014575481
five,1,67,0
five,2,67,8.25E-07
five,3,67,1.65E-06
five,4,67,2.48E-06
five,5,67,3.30E-06
five,6,67,4.13E-06
five,7,67,4.95E-06
five,8,67,5.78E-06
five,9,67,6.60E-06
five,10,67,7.43E-06
five,11,67,8.25E-06
five,12,67,9.08E-06
five,13,67,9.90E-06
five,14,67,1.07E-05
five,15,67,1.16E-05
five,16,67,1.24E-05
five,17,67,1.32E-05
five,18,67,1.40E-05
five,19,67,1.49E-05
five,20,67,1.57E-05
five,21,67,1.65E-05
five,22,67,1.73E-05
five,23,67,1.81E-05
five,24,67,1.90E-05
five,25,67,1.98E-05
five,26,67,2.06E-05
five,27,67,2.14E-05
five,28,67,2.23E-05
five,29,67,2.31E-05
five,30,67,2.39E-05
five,31,67,2.47E-05
five,32,67,2.56E-05
five,33,67,2.64E-05
five,34,67,2.72E-05
five,35,67,2.80E-05
five,36,67,2.89E-05
five,37,67,2.97E-05
five,38,67,3.05E-05
five,39,67,3.13E-05
five,40,67,3.22E-05
five,41,67,3.30E-05
five,42,67,3.38E-05
five,43,67,3.46E-05
five,44,67,3.55E-05
five,45,67,3.63E-05
five,46,67,3.71E-05
five,47,67,3.79E-05
five,48,67,3.87E-05
five,49,67,3.96E-05
five,50,67,4.04E-05
fifteen,1,67,0
fifteen,2,67,0.000827857
fifteen,3,67,0.001628885
fifteen,4,67,0.002403908
fifteen,5,67,0.003153725
fifteen,6,67,0.003879105
fifteen,7,67,0.004580795
fifteen,8,67,0.005259514
fifteen,9,67,0.005915959
fifteen,10,67,0.006550804
fifteen,11,67,0.007164698
fifteen,12,67,0.007758274
fifteen,13,67,0.008332139
fifteen,14,67,0.008886884
fifteen,15,67,0.009423079
fifteen,16,67,0.009941276
fifteen,17,67,0.010442011
fifteen,18,67,0.010925801
fifteen,19,67,0.011393146
fifteen,20,67,0.011844533
fifteen,21,67,0.01228043
fifteen,22,67,0.012701294
fifteen,23,67,0.013107565
fifteen,24,67,0.013499669
fifteen,25,67,0.013878022
fifteen,26,67,0.014243024
fifteen,27,67,0.014595064
fifteen,28,67,0.014934519
fifteen,29,67,0.015261753
fifteen,30,67,0.015577121
fifteen,31,67,0.015880966
fifteen,32,67,0.016173621
fifteen,33,67,0.01645541
fifteen,34,67,0.016726644
fifteen,35,67,0.016987627
fifteen,36,67,0.017238655
fifteen,37,67,0.017480013
fifteen,38,67,0.017711979
fifteen,39,67,0.017934821
fifteen,40,67,0.0181488
fifteen,41,67,0.018354171
fifteen,42,67,0.018551178
fifteen,43,67,0.018740062
fifteen,44,67,0.018921053
fifteen,45,67,0.019094377
fifteen,46,67,0.019260252
fifteen,47,67,0.019418891
fifteen,48,67,0.019570499
fifteen,49,67,0.019715277
fifteen,50,67,0.019853419
two,1,68,0
two,2,68,3.54E-13
two,3,68,7.07E-13
two,4,68,1.06E-12
two,5,68,1.41E-12
two,6,68,1.77E-12
two,7,68,2.12E-12
two,8,68,2.48E-12
two,9,68,2.83E-12
two,10,68,3.18E-12
two,11,68,3.54E-12
two,12,68,3.89E-12
two,13,68,4.24E-12
two,14,68,4.60E-12
two,15,68,4.95E-12
two,16,68,5.31E-12
two,17,68,5.66E-12
two,18,68,6.01E-12
two,19,68,6.37E-12
two,20,68,6.72E-12
two,21,68,7.07E-12
two,22,68,7.43E-12
two,23,68,7.78E-12
two,24,68,8.14E-12
two,25,68,8.49E-12
two,26,68,8.84E-12
two,27,68,9.20E-12
two,28,68,9.55E-12
two,29,68,9.90E-12
two,30,68,1.03E-11
two,31,68,1.06E-11
two,32,68,1.10E-11
two,33,68,1.13E-11
two,34,68,1.17E-11
two,35,68,1.20E-11
two,36,68,1.24E-11
two,37,68,1.27E-11
two,38,68,1.31E-11
two,39,68,1.34E-11
two,40,68,1.38E-11
two,41,68,1.41E-11
two,42,68,1.45E-11
two,43,68,1.49E-11
two,44,68,1.52E-11
two,45,68,1.56E-11
two,46,68,1.59E-11
two,47,68,1.63E-11
two,48,68,1.66E-11
two,49,68,1.70E-11
two,50,68,1.73E-11
ten,1,68,0
ten,2,68,0.000139285
ten,3,68,0.000277882
ten,4,68,0.000415796
ten,5,68,0.00055303
ten,6,68,0.000689588
ten,7,68,0.000825474
ten,8,68,0.000960693
ten,9,68,0.001095248
ten,10,68,0.001229144
ten,11,68,0.001362383
ten,12,68,0.001494971
ten,13,68,0.001626911
ten,14,68,0.001758206
ten,15,68,0.001888861
ten,16,68,0.002018879
ten,17,68,0.002148263
ten,18,68,0.002277019
ten,19,68,0.002405149
ten,20,68,0.002532656
ten,21,68,0.002659545
ten,22,68,0.002785819
ten,23,68,0.002911482
ten,24,68,0.003036537
ten,25,68,0.003160988
ten,26,68,0.003284837
ten,27,68,0.00340809
ten,28,68,0.003530748
ten,29,68,0.003652815
ten,30,68,0.003774296
ten,31,68,0.003895192
ten,32,68,0.004015508
ten,33,68,0.004135246
ten,34,68,0.004254411
ten,35,68,0.004373004
ten,36,68,0.00449103
ten,37,68,0.004608492
ten,38,68,0.004725392
ten,39,68,0.004841734
ten,40,68,0.004957522
ten,41,68,0.005072757
ten,42,68,0.005187444
ten,43,68,0.005301584
ten,44,68,0.005415183
ten,45,68,0.005528241
ten,46,68,0.005640763
ten,47,68,0.005752751
ten,48,68,0.005864208
ten,49,68,0.005975137
ten,50,68,0.006085542
twenty,1,68,0
twenty,2,68,0.001725474
twenty,3,68,0.003311662
twenty,4,68,0.004768292
twenty,5,68,0.006104401
twenty,6,68,0.007328391
twenty,7,68,0.008448075
twenty,8,68,0.009470719
twenty,9,68,0.010403085
twenty,10,68,0.011251465
twenty,11,68,0.012021719
twenty,12,68,0.012719301
twenty,13,68,0.013349292
twenty,14,68,0.013916426
twenty,15,68,0.014425113
twenty,16,68,0.014879465
twenty,17,68,0.015283314
twenty,18,68,0.015640235
twenty,19,68,0.015953558
twenty,20,68,0.016226394
twenty,21,68,0.01646164
twenty,22,68,0.016662004
twenty,23,68,0.016830008
twenty,24,68,0.016968009
twenty,25,68,0.017078206
twenty,26,68,0.017162651
twenty,27,68,0.017223258
twenty,28,68,0.017261818
twenty,29,68,0.01728
twenty,30,68,0.017279361
twenty,31,68,0.017261359
twenty,32,68,0.017227351
twenty,33,68,0.017178606
twenty,34,68,0.017116308
twenty,35,68,0.017041564
twenty,36,68,0.016955405
twenty,37,68,0.016858796
twenty,38,68,0.016752634
twenty,39,68,0.01663776
twenty,40,68,0.016514957
twenty,41,68,0.016384956
twenty,42,68,0.016248439
twenty,43,68,0.01610604
twenty,44,68,0.015958353
twenty,45,68,0.015805931
twenty,46,68,0.015649289
twenty,47,68,0.015488907
twenty,48,68,0.015325231
twenty,49,68,0.015158678
twenty,50,68,0.014989635
five,1,68,0
five,2,68,6.88E-07
five,3,68,1.38E-06
five,4,68,2.06E-06
five,5,68,2.75E-06
five,6,68,3.44E-06
five,7,68,4.13E-06
five,8,68,4.81E-06
five,9,68,5.50E-06
five,10,68,6.19E-06
five,11,68,6.88E-06
five,12,68,7.57E-06
five,13,68,8.25E-06
five,14,68,8.94E-06
five,15,68,9.63E-06
five,16,68,1.03E-05
five,17,68,1.10E-05
five,18,68,1.17E-05
five,19,68,1.24E-05
five,20,68,1.31E-05
five,21,68,1.38E-05
five,22,68,1.44E-05
five,23,68,1.51E-05
five,24,68,1.58E-05
five,25,68,1.65E-05
five,26,68,1.72E-05
five,27,68,1.79E-05
five,28,68,1.86E-05
five,29,68,1.92E-05
five,30,68,1.99E-05
five,31,68,2.06E-05
five,32,68,2.13E-05
five,33,68,2.20E-05
five,34,68,2.27E-05
five,35,68,2.34E-05
five,36,68,2.41E-05
five,37,68,2.47E-05
five,38,68,2.54E-05
five,39,68,2.61E-05
five,40,68,2.68E-05
five,41,68,2.75E-05
five,42,68,2.82E-05
five,43,68,2.89E-05
five,44,68,2.95E-05
five,45,68,3.02E-05
five,46,68,3.09E-05
five,47,68,3.16E-05
five,48,68,3.23E-05
five,49,68,3.30E-05
five,50,68,3.37E-05
fifteen,1,68,0
fifteen,2,68,0.000776116
fifteen,3,68,0.001528559
fifteen,4,68,0.002258017
fifteen,5,68,0.002965155
fifteen,6,68,0.003650618
fifteen,7,68,0.00431503
fifteen,8,68,0.004958997
fifteen,9,68,0.005583103
fifteen,10,68,0.006187916
fifteen,11,68,0.006773985
fifteen,12,68,0.007341844
fifteen,13,68,0.007892008
fifteen,14,68,0.008424977
fifteen,15,68,0.008941237
fifteen,16,68,0.009441257
fifteen,17,68,0.009925493
fifteen,18,68,0.010394387
fifteen,19,68,0.010848369
fifteen,20,68,0.011287853
fifteen,21,68,0.011713243
fifteen,22,68,0.012124931
fifteen,23,68,0.012523296
fifteen,24,68,0.012908707
fifteen,25,68,0.01328152
fifteen,26,68,0.013642084
fifteen,27,68,0.013990735
fifteen,28,68,0.014327801
fifteen,29,68,0.014653598
fifteen,30,68,0.014968435
fifteen,31,68,0.015272612
fifteen,32,68,0.01556642
fifteen,33,68,0.01585014
fifteen,34,68,0.016124047
fifteen,35,68,0.016388408
fifteen,36,68,0.016643483
fifteen,37,68,0.016889521
fifteen,38,68,0.017126768
fifteen,39,68,0.017355462
fifteen,40,68,0.017575834
fifteen,41,68,0.017788108
fifteen,42,68,0.017992502
fifteen,43,68,0.018189228
fifteen,44,68,0.018378493
fifteen,45,68,0.018560498
fifteen,46,68,0.018735436
fifteen,47,68,0.018903499
fifteen,48,68,0.01906487
fifteen,49,68,0.019219729
fifteen,50,68,0.01936825
two,1,69,0
two,2,69,2.36E-13
two,3,69,4.72E-13
two,4,69,7.07E-13
two,5,69,9.43E-13
two,6,69,1.18E-12
two,7,69,1.41E-12
two,8,69,1.65E-12
two,9,69,1.89E-12
two,10,69,2.12E-12
two,11,69,2.36E-12
two,12,69,2.59E-12
two,13,69,2.83E-12
two,14,69,3.07E-12
two,15,69,3.30E-12
two,16,69,3.54E-12
two,17,69,3.77E-12
two,18,69,4.01E-12
two,19,69,4.24E-12
two,20,69,4.48E-12
two,21,69,4.72E-12
two,22,69,4.95E-12
two,23,69,5.19E-12
two,24,69,5.42E-12
two,25,69,5.66E-12
two,26,69,5.90E-12
two,27,69,6.13E-12
two,28,69,6.37E-12
two,29,69,6.60E-12
two,30,69,6.84E-12
two,31,69,7.07E-12
two,32,69,7.31E-12
two,33,69,7.55E-12
two,34,69,7.78E-12
two,35,69,8.02E-12
two,36,69,8.25E-12
two,37,69,8.49E-12
two,38,69,8.73E-12
two,39,69,8.96E-12
two,40,69,9.20E-12
two,41,69,9.43E-12
two,42,69,9.67E-12
two,43,69,9.90E-12
two,44,69,1.01E-11
two,45,69,1.04E-11
two,46,69,1.06E-11
two,47,69,1.08E-11
two,48,69,1.11E-11
two,49,69,1.13E-11
two,50,69,1.16E-11
ten,1,69,0
ten,2,69,0.000126623
ten,3,69,0.000252672
ten,4,69,0.000378152
ten,5,69,0.000503065
ten,6,69,0.000627413
ten,7,69,0.000751201
ten,8,69,0.000874432
ten,9,69,0.000997108
ten,10,69,0.001119232
ten,11,69,0.001240808
ten,12,69,0.001361838
ten,13,69,0.001482326
ten,14,69,0.001602274
ten,15,69,0.001721685
ten,16,69,0.001840562
ten,17,69,0.001958909
ten,18,69,0.002076727
ten,19,69,0.002194021
ten,20,69,0.002310792
ten,21,69,0.002427043
ten,22,69,0.002542777
ten,23,69,0.002657997
ten,24,69,0.002772706
ten,25,69,0.002886907
ten,26,69,0.003000601
ten,27,69,0.003113792
ten,28,69,0.003226483
ten,29,69,0.003338676
ten,30,69,0.003450373
ten,31,69,0.003561578
ten,32,69,0.003672293
ten,33,69,0.00378252
ten,34,69,0.003892262
ten,35,69,0.004001521
ten,36,69,0.004110301
ten,37,69,0.004218603
ten,38,69,0.004326431
ten,39,69,0.004433786
ten,40,69,0.004540671
ten,41,69,0.004647088
ten,42,69,0.00475304
ten,43,69,0.004858529
ten,44,69,0.004963558
ten,45,69,0.005068129
ten,46,69,0.005172244
ten,47,69,0.005275906
ten,48,69,0.005379117
ten,49,69,0.005481879
ten,50,69,0.005584195
twenty,1,69,0
twenty,2,69,0.001643308
twenty,3,69,0.003159994
twenty,4,69,0.004558514
twenty,5,69,0.005846753
twenty,6,69,0.007032064
twenty,7,69,0.008121303
twenty,8,69,0.00912087
twenty,9,69,0.010036738
twenty,10,69,0.010874481
twenty,11,69,0.011639306
twenty,12,69,0.012336077
twenty,13,69,0.012969336
twenty,14,69,0.01354333
twenty,15,69,0.014062026
twenty,16,69,0.014529134
twenty,17,69,0.014948123
twenty,18,69,0.015322237
twenty,19,69,0.015654511
twenty,20,69,0.015947784
twenty,21,69,0.016204712
twenty,22,69,0.016427781
twenty,23,69,0.016619318
twenty,24,69,0.0167815
twenty,25,69,0.016916366
twenty,26,69,0.017025826
twenty,27,69,0.017111666
twenty,28,69,0.017175561
twenty,29,69,0.017219077
twenty,30,69,0.017243683
twenty,31,69,0.017250753
twenty,32,69,0.017241576
twenty,33,69,0.017217357
twenty,34,69,0.017179225
twenty,35,69,0.01712824
twenty,36,69,0.017065391
twenty,37,69,0.016991607
twenty,38,69,0.016907757
twenty,39,69,0.016814654
twenty,40,69,0.016713062
twenty,41,69,0.016603694
twenty,42,69,0.016487217
twenty,43,69,0.016364256
twenty,44,69,0.016235398
twenty,45,69,0.01610119
twenty,46,69,0.015962143
twenty,47,69,0.015818738
twenty,48,69,0.015671423
twenty,49,69,0.015520616
twenty,50,69,0.015366708
five,1,69,0
five,2,69,5.73E-07
five,3,69,1.15E-06
five,4,69,1.72E-06
five,5,69,2.29E-06
five,6,69,2.87E-06
five,7,69,3.44E-06
five,8,69,4.01E-06
five,9,69,4.59E-06
five,10,69,5.16E-06
five,11,69,5.73E-06
five,12,69,6.30E-06
five,13,69,6.88E-06
five,14,69,7.45E-06
five,15,69,8.02E-06
five,16,69,8.60E-06
five,17,69,9.17E-06
five,18,69,9.74E-06
five,19,69,1.03E-05
five,20,69,1.09E-05
five,21,69,1.15E-05
five,22,69,1.20E-05
five,23,69,1.26E-05
five,24,69,1.32E-05
five,25,69,1.38E-05
five,26,69,1.43E-05
five,27,69,1.49E-05
five,28,69,1.55E-05
five,29,69,1.60E-05
five,30,69,1.66E-05
five,31,69,1.72E-05
five,32,69,1.78E-05
five,33,69,1.83E-05
five,34,69,1.89E-05
five,35,69,1.95E-05
five,36,69,2.00E-05
five,37,69,2.06E-05
five,38,69,2.12E-05
five,39,69,2.18E-05
five,40,69,2.23E-05
five,41,69,2.29E-05
five,42,69,2.35E-05
five,43,69,2.41E-05
five,44,69,2.46E-05
five,45,69,2.52E-05
five,46,69,2.58E-05
five,47,69,2.63E-05
five,48,69,2.69E-05
five,49,69,2.75E-05
five,50,69,2.81E-05
fifteen,1,69,0
fifteen,2,69,0.000727609
fifteen,3,69,0.00143433
fifteen,4,69,0.002120736
fifteen,5,69,0.002787382
fifteen,6,69,0.003434809
fifteen,7,69,0.004063538
fifteen,8,69,0.004674078
fifteen,9,69,0.00526692
fifteen,10,69,0.005842543
fifteen,11,69,0.006401408
fifteen,12,69,0.006943967
fifteen,13,69,0.007470656
fifteen,14,69,0.0079819
fifteen,15,69,0.008478108
fifteen,16,69,0.008959682
fifteen,17,69,0.00942701
fifteen,18,69,0.009880468
fifteen,19,69,0.010320423
fifteen,20,69,0.01074723
fifteen,21,69,0.011161236
fifteen,22,69,0.011562776
fifteen,23,69,0.011952176
fifteen,24,69,0.012329754
fifteen,25,69,0.012695818
fifteen,26,69,0.013050668
fifteen,27,69,0.013394595
fifteen,28,69,0.013727883
fifteen,29,69,0.014050807
fifteen,30,69,0.014363635
fifteen,31,69,0.014666627
fifteen,32,69,0.014960038
fifteen,33,69,0.015244113
fifteen,34,69,0.015519092
fifteen,35,69,0.01578521
fifteen,36,69,0.016042691
fifteen,37,69,0.016291759
fifteen,38,69,0.016532627
fifteen,39,69,0.016765505
fifteen,40,69,0.016990596
fifteen,41,69,0.017208099
fifteen,42,69,0.017418207
fifteen,43,69,0.017621107
fifteen,44,69,0.017816983
fifteen,45,69,0.018006012
