Theta,wak.n,wak.segsites,wak.prob
twenty,133,22,3.67E-10
twenty,133,23,8.00E-10
twenty,133,24,1.68E-09
twenty,133,25,3.44E-09
twenty,133,26,6.82E-09
twenty,133,27,1.31E-08
twenty,133,28,2.47E-08
twenty,133,29,4.52E-08
twenty,133,30,8.06E-08
twenty,133,31,1.41E-07
twenty,133,32,2.40E-07
twenty,133,33,4.01E-07
twenty,133,34,6.56E-07
twenty,133,35,1.05E-06
twenty,133,36,1.66E-06
twenty,133,37,2.57E-06
twenty,133,38,3.90E-06
twenty,133,39,5.84E-06
twenty,133,40,8.60E-06
twenty,133,41,1.24631E-05
twenty,133,42,1.78023E-05
twenty,133,43,2.50696E-05
twenty,133,44,3.48233E-05
twenty,133,45,4.77375E-05
twenty,133,46,6.46134E-05
twenty,133,47,8.63887E-05
twenty,133,48,0.000114144
twenty,133,49,0.000149103
twenty,133,50,0.000192635
twenty,133,51,0.000246244
twenty,133,52,0.000311556
twenty,133,53,0.000390301
twenty,133,54,0.000484287
twenty,133,55,0.000595372
twenty,133,56,0.000725423
twenty,133,57,0.000876282
twenty,133,58,0.001049714
twenty,133,59,0.00124737
twenty,133,60,0.001470732
twenty,133,61,0.001721071
twenty,133,62,0.001999404
twenty,133,63,0.002306449
twenty,133,64,0.002642593
twenty,133,65,0.003007867
twenty,133,66,0.003401914
twenty,133,67,0.003823988
twenty,133,68,0.004272941
twenty,133,69,0.00474723
twenty,133,70,0.005244931
twenty,133,71,0.005763758
twenty,133,72,0.006301095
twenty,133,73,0.006854027
twenty,133,74,0.00741939
twenty,133,75,0.007993807
twenty,133,76,0.008573747
twenty,133,77,0.00915557
twenty,133,78,0.009735585
twenty,133,79,0.010310099
twenty,133,80,0.010875468
twenty,133,81,0.011428145
twenty,133,82,0.011964728
twenty,133,83,0.012481992
twenty,133,84,0.012976936
twenty,133,85,0.013446801
twenty,133,86,0.013889105
twenty,133,87,0.014301655
twenty,133,88,0.014682563
twenty,133,89,0.015030256
twenty,133,90,0.015343475
twenty,133,91,0.015621275
twenty,133,92,0.015863019
twenty,133,93,0.016068368
twenty,133,94,0.016237267
twenty,133,95,0.016369927
twenty,133,96,0.016466811
twenty,133,97,0.016528609
twenty,133,98,0.016556217
twenty,133,99,0.016550716
twenty,133,100,0.01651335
twenty,133,101,0.016445501
twenty,133,102,0.016348665
twenty,133,103,0.016224434
twenty,133,104,0.016074475
twenty,133,105,0.015900504
twenty,133,106,0.015704277
twenty,133,107,0.015487562
twenty,133,108,0.015252133
twenty,133,109,0.01499975
twenty,133,110,0.014732147
twenty,133,111,0.014451023
twenty,133,112,0.01415803
twenty,133,113,0.013854765
twenty,133,114,0.013542764
twenty,133,115,0.013223497
twenty,133,116,0.012898361
twenty,133,117,0.012568679
twenty,133,118,0.012235698
twenty,133,119,0.011900585
twenty,133,120,0.011564429
twenty,133,121,0.011228241
twenty,133,122,0.010892951
twenty,133,123,0.010559417
twenty,133,124,0.01022842
twenty,133,125,0.009900669
twenty,133,126,0.009576804
twenty,133,127,0.009257398
twenty,133,128,0.008942959
twenty,133,129,0.008633937
twenty,134,0,1.80E-25
twenty,134,1,7.26E-24
twenty,134,2,1.48E-22
twenty,134,3,2.02E-21
twenty,134,4,2.10E-20
twenty,134,5,1.76E-19
twenty,134,6,1.25E-18
twenty,134,7,7.62E-18
twenty,134,8,4.12E-17
twenty,134,9,2.00E-16
twenty,134,10,8.83E-16
twenty,134,11,3.58E-15
twenty,134,12,1.34E-14
twenty,134,13,4.70E-14
twenty,134,14,1.54E-13
twenty,134,15,4.77E-13
twenty,134,16,1.40E-12
twenty,134,17,3.89E-12
twenty,134,18,1.03E-11
twenty,134,19,2.63E-11
twenty,134,20,6.40E-11
twenty,134,21,1.50E-10
twenty,134,22,3.39E-10
twenty,134,23,7.39E-10
twenty,134,24,1.56E-09
twenty,134,25,3.19E-09
twenty,134,26,6.35E-09
twenty,134,27,1.23E-08
twenty,134,28,2.31E-08
twenty,134,29,4.23E-08
twenty,134,30,7.56E-08
twenty,134,31,1.32E-07
twenty,134,32,2.26E-07
twenty,134,33,3.78E-07
twenty,134,34,6.20E-07
twenty,134,35,9.97E-07
twenty,134,36,1.57E-06
twenty,134,37,2.44E-06
twenty,134,38,3.71E-06
twenty,134,39,5.56E-06
twenty,134,40,8.20E-06
twenty,134,41,1.19059E-05
twenty,134,42,1.70315E-05
twenty,134,43,2.40189E-05
twenty,134,44,3.3411E-05
twenty,134,45,4.58648E-05
twenty,134,46,6.21626E-05
twenty,134,47,8.32219E-05
twenty,134,48,0.000110101
twenty,134,49,0.000144005
twenty,134,50,0.000186278
twenty,134,51,0.000238406
twenty,134,52,0.000301994
twenty,134,53,0.000378757
twenty,134,54,0.000470492
twenty,134,55,0.000579048
twenty,134,56,0.000706289
twenty,134,57,0.00085406
twenty,134,58,0.001024139
twenty,134,59,0.001218189
twenty,134,60,0.00143772
twenty,134,61,0.001684032
twenty,134,62,0.001958179
twenty,134,63,0.002260923
twenty,134,64,0.002592702
twenty,134,65,0.002953597
twenty,134,66,0.003343311
twenty,134,67,0.003761155
twenty,134,68,0.004206041
twenty,134,69,0.004676487
twenty,134,70,0.005170625
twenty,134,71,0.005686225
twenty,134,72,0.006220719
twenty,134,73,0.006771242
twenty,134,74,0.007334665
twenty,134,75,0.007907644
twenty,134,76,0.008486674
twenty,134,77,0.009068133
twenty,134,78,0.009648336
twenty,134,79,0.010223594
twenty,134,80,0.010790256
twenty,134,81,0.011344761
twenty,134,82,0.011883686
twenty,134,83,0.012403782
twenty,134,84,0.012902014
twenty,134,85,0.013375587
twenty,134,86,0.013821978
twenty,134,87,0.014238952
twenty,134,88,0.014624575
twenty,134,89,0.014977226
twenty,134,90,0.015295599
twenty,134,91,0.015578703
twenty,134,92,0.015825853
twenty,134,93,0.016036667
twenty,134,94,0.016211044
twenty,134,95,0.016349158
twenty,134,96,0.016451432
twenty,134,97,0.01651852
twenty,134,98,0.016551289
twenty,134,99,0.016550791
twenty,134,100,0.016518245
twenty,134,101,0.01645501
twenty,134,102,0.016362566
twenty,134,103,0.016242491
twenty,134,104,0.016096438
twenty,134,105,0.015926117
twenty,134,106,0.015733275
twenty,134,107,0.015519682
twenty,134,108,0.015287107
twenty,134,109,0.015037313
twenty,134,110,0.014772038
twenty,134,111,0.014492986
twenty,134,112,0.014201815
twenty,134,113,0.013900131
twenty,134,114,0.013589478
twenty,134,115,0.013271337
twenty,134,116,0.012947116
twenty,134,117,0.012618148
twenty,134,118,0.012285692
twenty,134,119,0.011950926
twenty,134,120,0.011614952
twenty,134,121,0.011278791
twenty,134,122,0.010943388
twenty,134,123,0.010609609
twenty,134,124,0.010278249
twenty,134,125,0.009950026
twenty,134,126,0.009625591
twenty,134,127,0.009305528
twenty,134,128,0.008990354
twenty,134,129,0.008680528
twenty,135,0,1.57E-25
twenty,135,1,6.34E-24
twenty,135,2,1.29E-22
twenty,135,3,1.78E-21
twenty,135,4,1.85E-20
twenty,135,5,1.56E-19
twenty,135,6,1.10E-18
twenty,135,7,6.78E-18
twenty,135,8,3.67E-17
twenty,135,9,1.79E-16
twenty,135,10,7.92E-16
twenty,135,11,3.22E-15
twenty,135,12,1.21E-14
twenty,135,13,4.25E-14
twenty,135,14,1.40E-13
twenty,135,15,4.34E-13
twenty,135,16,1.27E-12
twenty,135,17,3.55E-12
twenty,135,18,9.46E-12
twenty,135,19,2.41E-11
twenty,135,20,5.88E-11
twenty,135,21,1.38E-10
twenty,135,22,3.13E-10
twenty,135,23,6.84E-10
twenty,135,24,1.45E-09
twenty,135,25,2.97E-09
twenty,135,26,5.91E-09
twenty,135,27,1.14E-08
twenty,135,28,2.15E-08
twenty,135,29,3.96E-08
twenty,135,30,7.09E-08
twenty,135,31,1.24E-07
twenty,135,32,2.13E-07
twenty,135,33,3.57E-07
twenty,135,34,5.86E-07
twenty,135,35,9.43E-07
twenty,135,36,1.49E-06
twenty,135,37,2.31E-06
twenty,135,38,3.53E-06
twenty,135,39,5.30E-06
twenty,135,40,7.82E-06
twenty,135,41,1.13757E-05
twenty,135,42,1.6297E-05
twenty,135,43,2.3016E-05
twenty,135,44,3.2061E-05
twenty,135,45,4.40721E-05
twenty,135,46,5.98132E-05
twenty,135,47,8.01818E-05
twenty,135,48,0.000106216
twenty,135,49,0.000139097
twenty,135,50,0.000180151
twenty,135,51,0.00023084
twenty,135,52,0.000292753
twenty,135,53,0.000367588
twenty,135,54,0.000457128
twenty,135,55,0.000563214
twenty,135,56,0.000687708
twenty,135,57,0.000832456
twenty,135,58,0.000999245
twenty,135,59,0.001189755
twenty,135,60,0.001405517
twenty,135,61,0.001647861
twenty,135,62,0.001917878
twenty,135,63,0.002216372
twenty,135,64,0.002543828
twenty,135,65,0.00290038
twenty,135,66,0.003285787
twenty,135,67,0.003699419
twenty,135,68,0.004140246
twenty,135,69,0.004606845
twenty,135,70,0.005097407
twenty,135,71,0.005609755
twenty,135,72,0.006141373
twenty,135,73,0.006689441
twenty,135,74,0.007250869
twenty,135,75,0.007822349
twenty,135,76,0.008400398
twenty,135,77,0.008981414
twenty,135,78,0.009561723
twenty,135,79,0.010137637
twenty,135,80,0.0107055
twenty,135,81,0.01126174
twenty,135,82,0.011802914
twenty,135,83,0.012325748
twenty,135,84,0.012827174
twenty,135,85,0.013304365
twenty,135,86,0.013754756
twenty,135,87,0.014176069
twenty,135,88,0.014566327
twenty,135,89,0.014923863
twenty,135,90,0.015247322
twenty,135,91,0.015535666
twenty,135,92,0.015788167
twenty,135,93,0.016004394
twenty,135,94,0.016184207
twenty,135,95,0.016327736
twenty,135,96,0.016435368
twenty,135,97,0.016507721
twenty,135,98,0.016545631
twenty,135,99,0.016550121
twenty,135,100,0.016522384
twenty,135,101,0.01646376
twenty,135,102,0.016375708
twenty,135,103,0.016259792
twenty,135,104,0.016117652
twenty,135,105,0.015950991
twenty,135,106,0.01576155
twenty,135,107,0.015551093
twenty,135,108,0.015321391
twenty,135,109,0.015074206
twenty,135,110,0.014811281
twenty,135,111,0.014534323
twenty,135,112,0.014244998
twenty,135,113,0.013944919
twenty,135,114,0.013635639
twenty,135,115,0.013318649
twenty,135,116,0.012995367
twenty,135,117,0.012667138
twenty,135,118,0.01233523
twenty,135,119,0.012000836
twenty,135,120,0.011665067
twenty,135,121,0.011328957
twenty,135,122,0.010993462
twenty,135,123,0.01065946
twenty,135,124,0.010327757
twenty,135,125,0.009999082
twenty,135,126,0.009674097
twenty,135,127,0.009353394
twenty,135,128,0.009037502
twenty,135,129,0.008726888
twenty,136,0,1.37E-25
twenty,136,1,5.54E-24
twenty,136,2,1.13E-22
twenty,136,3,1.56E-21
twenty,136,4,1.63E-20
twenty,136,5,1.38E-19
twenty,136,6,9.80E-19
twenty,136,7,6.03E-18
twenty,136,8,3.28E-17
twenty,136,9,1.60E-16
twenty,136,10,7.10E-16
twenty,136,11,2.90E-15
twenty,136,12,1.09E-14
twenty,136,13,3.84E-14
twenty,136,14,1.27E-13
twenty,136,15,3.94E-13
twenty,136,16,1.16E-12
twenty,136,17,3.24E-12
twenty,136,18,8.65E-12
twenty,136,19,2.21E-11
twenty,136,20,5.41E-11
twenty,136,21,1.27E-10
twenty,136,22,2.89E-10
twenty,136,23,6.33E-10
twenty,136,24,1.34E-09
twenty,136,25,2.76E-09
twenty,136,26,5.50E-09
twenty,136,27,1.07E-08
twenty,136,28,2.01E-08
twenty,136,29,3.71E-08
twenty,136,30,6.66E-08
twenty,136,31,1.17E-07
twenty,136,32,2.00E-07
twenty,136,33,3.36E-07
twenty,136,34,5.54E-07
twenty,136,35,8.93E-07
twenty,136,36,1.41E-06
twenty,136,37,2.20E-06
twenty,136,38,3.36E-06
twenty,136,39,5.05E-06
twenty,136,40,7.47E-06
twenty,136,41,1.08712E-05
twenty,136,42,1.55969E-05
twenty,136,43,2.20587E-05
twenty,136,44,3.07704E-05
twenty,136,45,4.23557E-05
twenty,136,46,5.75606E-05
twenty,136,47,7.7263E-05
twenty,136,48,0.00010248
twenty,136,49,0.000134372
twenty,136,50,0.000174244
twenty,136,51,0.000223537
twenty,136,52,0.000283822
twenty,136,53,0.000356779
twenty,136,54,0.00044418
twenty,136,55,0.000547855
twenty,136,56,0.000669662
twenty,136,57,0.000811451
twenty,136,58,0.000975013
twenty,136,59,0.001162046
twenty,136,60,0.001374101
twenty,136,61,0.001612537
twenty,136,62,0.001878479
twenty,136,63,0.002172773
twenty,136,64,0.00249595
twenty,136,65,0.002848195
twenty,136,66,0.003229324
twenty,136,67,0.003638761
twenty,136,68,0.004075538
twenty,136,69,0.004538289
twenty,136,70,0.005025262
twenty,136,71,0.005534336
twenty,136,72,0.006063046
twenty,136,73,0.006608616
twenty,136,74,0.007167998
twenty,136,75,0.007737917
twenty,136,76,0.008314917
twenty,136,77,0.008895414
twenty,136,78,0.009475748
twenty,136,79,0.010052232
twenty,136,80,0.010621207
twenty,136,81,0.011179091
twenty,136,82,0.011722421
twenty,136,83,0.012247899
twenty,136,84,0.012752429
twenty,136,85,0.013233147
twenty,136,86,0.013687451
twenty,136,87,0.014113022
twenty,136,88,0.014507836
twenty,136,89,0.014870182
twenty,136,90,0.015198658
twenty,136,91,0.015492181
twenty,136,92,0.015749975
twenty,136,93,0.015971566
twenty,136,94,0.016156769
twenty,136,95,0.016305676
twenty,136,96,0.016418633
twenty,136,97,0.016496226
twenty,136,98,0.016539256
twenty,136,99,0.016548719
twenty,136,100,0.016525782
twenty,136,101,0.016471762
twenty,136,102,0.016388102
twenty,136,103,0.016276348
twenty,136,104,0.016138129
twenty,136,105,0.015975138
twenty,136,106,0.01578911
twenty,136,107,0.015581805
twenty,136,108,0.015354993
twenty,136,109,0.015110437
twenty,136,110,0.014849882
twenty,136,111,0.01457504
twenty,136,112,0.014287584
twenty,136,113,0.013989133
twenty,136,114,0.013681252
twenty,136,115,0.013365437
twenty,136,116,0.013043118
twenty,136,117,0.012715651
twenty,136,118,0.012384317
twenty,136,119,0.012050317
twenty,136,120,0.011714776
twenty,136,121,0.01137874
twenty,136,122,0.011043175
twenty,136,123,0.010708972
twenty,136,124,0.010376946
twenty,136,125,0.010047839
twenty,136,126,0.009722322
twenty,136,127,0.009400997
twenty,136,128,0.009084405
twenty,136,129,0.008773019
twenty,137,0,1.19E-25
twenty,137,1,4.84E-24
twenty,137,2,9.95E-23
twenty,137,3,1.38E-21
twenty,137,4,1.44E-20
twenty,137,5,1.22E-19
twenty,137,6,8.70E-19
twenty,137,7,5.37E-18
twenty,137,8,2.93E-17
twenty,137,9,1.43E-16
twenty,137,10,6.38E-16
twenty,137,11,2.61E-15
twenty,137,12,9.86E-15
twenty,137,13,3.48E-14
twenty,137,14,1.15E-13
twenty,137,15,3.58E-13
twenty,137,16,1.06E-12
twenty,137,17,2.96E-12
twenty,137,18,7.93E-12
twenty,137,19,2.03E-11
twenty,137,20,4.97E-11
twenty,137,21,1.17E-10
twenty,137,22,2.67E-10
twenty,137,23,5.86E-10
twenty,137,24,1.25E-09
twenty,137,25,2.56E-09
twenty,137,26,5.12E-09
twenty,137,27,9.96E-09
twenty,137,28,1.88E-08
twenty,137,29,3.47E-08
twenty,137,30,6.25E-08
twenty,137,31,1.10E-07
twenty,137,32,1.89E-07
twenty,137,33,3.18E-07
twenty,137,34,5.23E-07
twenty,137,35,8.46E-07
twenty,137,36,1.34E-06
twenty,137,37,2.09E-06
twenty,137,38,3.20E-06
twenty,137,39,4.81E-06
twenty,137,40,7.13E-06
twenty,137,41,1.03909E-05
twenty,137,42,1.49295E-05
twenty,137,43,2.11447E-05
twenty,137,44,2.95363E-05
twenty,137,45,4.07122E-05
twenty,137,46,5.54006E-05
twenty,137,47,7.44601E-05
twenty,137,48,9.88877E-05
twenty,137,49,0.000129823
twenty,137,50,0.000168549
twenty,137,51,0.000216488
twenty,137,52,0.000275189
twenty,137,53,0.000346319
twenty,137,54,0.000431634
twenty,137,55,0.000532955
twenty,137,56,0.000652136
twenty,137,57,0.000791026
twenty,137,58,0.000951425
twenty,137,59,0.001135044
twenty,137,60,0.001343453
twenty,137,61,0.001578039
twenty,137,62,0.001839961
twenty,137,63,0.002130105
twenty,137,64,0.002449047
twenty,137,65,0.002797022
twenty,137,66,0.003173901
twenty,137,67,0.003579164
twenty,137,68,0.0040119
twenty,137,69,0.004470804
twenty,137,70,0.004954178
twenty,137,71,0.005459957
twenty,137,72,0.005985727
twenty,137,73,0.006528758
twenty,137,74,0.007086044
twenty,137,75,0.007654343
twenty,137,76,0.008230228
twenty,137,77,0.008810134
twenty,137,78,0.009390413
twenty,137,79,0.009967383
twenty,137,80,0.010537384
twenty,137,81,0.011096821
twenty,137,82,0.011642216
twenty,137,83,0.012170247
twenty,137,84,0.01267779
twenty,137,85,0.013161947
twenty,137,86,0.013620079
twenty,137,87,0.014049824
twenty,137,88,0.014449117
twenty,137,89,0.014816199
twenty,137,90,0.015149625
twenty,137,91,0.015448264
twenty,137,92,0.015711294
twenty,137,93,0.015938198
twenty,137,94,0.016128747
twenty,137,95,0.016282993
twenty,137,96,0.016401243
twenty,137,97,0.016484049
twenty,137,98,0.016532178
twenty,137,99,0.016546598
twenty,137,100,0.016528451
twenty,137,101,0.01647903
twenty,137,102,0.01639976
twenty,137,103,0.01629217
twenty,137,104,0.016157878
twenty,137,105,0.015998566
twenty,137,106,0.015815963
twenty,137,107,0.015611825
twenty,137,108,0.01538792
twenty,137,109,0.015146012
twenty,137,110,0.014887847
twenty,137,111,0.014615144
twenty,137,112,0.014329579
twenty,137,113,0.01403278
twenty,137,114,0.013726319
twenty,137,115,0.013411704
twenty,137,116,0.013090372
twenty,137,117,0.012763692
twenty,137,118,0.012432955
twenty,137,119,0.012099373
twenty,137,120,0.011764084
twenty,137,121,0.011428143
twenty,137,122,0.01109253
twenty,137,123,0.010758146
twenty,137,124,0.010425818
twenty,137,125,0.010096298
twenty,137,126,0.009770267
twenty,137,127,0.00944834
twenty,137,128,0.009131063
twenty,137,129,0.008818922
twenty,138,0,1.04E-25
twenty,138,1,4.24E-24
twenty,138,2,8.73E-23
twenty,138,3,1.21E-21
twenty,138,4,1.27E-20
twenty,138,5,1.08E-19
twenty,138,6,7.73E-19
twenty,138,7,4.78E-18
twenty,138,8,2.61E-17
twenty,138,9,1.28E-16
twenty,138,10,5.73E-16
twenty,138,11,2.35E-15
twenty,138,12,8.90E-15
twenty,138,13,3.15E-14
twenty,138,14,1.04E-13
twenty,138,15,3.26E-13
twenty,138,16,9.64E-13
twenty,138,17,2.71E-12
twenty,138,18,7.26E-12
twenty,138,19,1.86E-11
twenty,138,20,4.58E-11
twenty,138,21,1.08E-10
twenty,138,22,2.47E-10
twenty,138,23,5.43E-10
twenty,138,24,1.16E-09
twenty,138,25,2.38E-09
twenty,138,26,4.78E-09
twenty,138,27,9.30E-09
twenty,138,28,1.76E-08
twenty,138,29,3.26E-08
twenty,138,30,5.87E-08
twenty,138,31,1.03E-07
twenty,138,32,1.78E-07
twenty,138,33,3.00E-07
twenty,138,34,4.95E-07
twenty,138,35,8.01E-07
twenty,138,36,1.27E-06
twenty,138,37,1.98E-06
twenty,138,38,3.04E-06
twenty,138,39,4.59E-06
twenty,138,40,6.80E-06
twenty,138,41,9.93E-06
twenty,138,42,1.42931E-05
twenty,138,43,2.02719E-05
twenty,138,44,2.83561E-05
twenty,138,45,3.91382E-05
twenty,138,46,5.33289E-05
twenty,138,47,7.17682E-05
twenty,138,48,9.5433E-05
twenty,138,49,0.000125442
twenty,138,50,0.000163058
twenty,138,51,0.000209681
twenty,138,52,0.000266844
twenty,138,53,0.000336195
twenty,138,54,0.000419476
twenty,138,55,0.000518499
twenty,138,56,0.000635112
twenty,138,57,0.000771164
twenty,138,58,0.000928462
twenty,138,59,0.001108727
twenty,138,60,0.001313551
twenty,138,61,0.001544347
twenty,138,62,0.001802303
twenty,138,63,0.002088346
twenty,138,64,0.002403097
twenty,138,65,0.002746841
twenty,138,66,0.003119498
twenty,138,67,0.003520608
twenty,138,68,0.003949315
twenty,138,69,0.004404372
twenty,138,70,0.004884139
twenty,138,71,0.005386604
twenty,138,72,0.005909406
twenty,138,73,0.00644986
twenty,138,74,0.007005001
twenty,138,75,0.007571625
twenty,138,76,0.008146329
twenty,138,77,0.008725573
twenty,138,78,0.00930572
twenty,138,79,0.009883095
twenty,138,80,0.010454035
twenty,138,81,0.011014937
twenty,138,82,0.011562307
twenty,138,83,0.012092803
twenty,138,84,0.012603269
twenty,138,85,0.013090778
twenty,138,86,0.013552652
twenty,138,87,0.01398649
twenty,138,88,0.014390184
twenty,138,89,0.01476193
twenty,138,90,0.015100237
twenty,138,91,0.015403929
twenty,138,92,0.015672139
twenty,138,93,0.015904305
twenty,138,94,0.016100156
twenty,138,95,0.016259701
twenty,138,96,0.016383212
twenty,138,97,0.016471203
twenty,138,98,0.016524411
twenty,138,99,0.016543772
twenty,138,100,0.016530403
twenty,138,101,0.016485575
twenty,138,102,0.016410691
twenty,138,103,0.016307268
twenty,138,104,0.016176909
twenty,138,105,0.016021285
twenty,138,106,0.015842119
twenty,138,107,0.015641162
twenty,138,108,0.01542018
twenty,138,109,0.015180938
twenty,138,110,0.014925183
twenty,138,111,0.014654639
twenty,138,112,0.014370988
twenty,138,113,0.014075864
twenty,138,114,0.013770847
twenty,138,115,0.013457454
twenty,138,116,0.013137135
twenty,138,117,0.012811265
twenty,138,118,0.012481147
twenty,138,119,0.012148007
twenty,138,120,0.011812991
twenty,138,121,0.011477168
twenty,138,122,0.011141528
twenty,138,123,0.010806985
twenty,138,124,0.010474374
twenty,138,125,0.01014446
twenty,138,126,0.009817935
twenty,138,127,0.009495422
twenty,138,128,0.009177478
twenty,138,129,0.008864598
twenty,139,0,9.08E-26
twenty,139,1,3.71E-24
twenty,139,2,7.67E-23
twenty,139,3,1.07E-21
twenty,139,4,1.13E-20
twenty,139,5,9.58E-20
twenty,139,6,6.87E-19
twenty,139,7,4.26E-18
twenty,139,8,2.34E-17
twenty,139,9,1.15E-16
twenty,139,10,5.15E-16
twenty,139,11,2.11E-15
twenty,139,12,8.04E-15
twenty,139,13,2.85E-14
twenty,139,14,9.47E-14
twenty,139,15,2.97E-13
twenty,139,16,8.79E-13
twenty,139,17,2.48E-12
twenty,139,18,6.66E-12
twenty,139,19,1.71E-11
twenty,139,20,4.21E-11
twenty,139,21,9.99E-11
twenty,139,22,2.28E-10
twenty,139,23,5.03E-10
twenty,139,24,1.07E-09
twenty,139,25,2.22E-09
twenty,139,26,4.45E-09
twenty,139,27,8.68E-09
twenty,139,28,1.65E-08
twenty,139,29,3.05E-08
twenty,139,30,5.51E-08
twenty,139,31,9.72E-08
twenty,139,32,1.68E-07
twenty,139,33,2.83E-07
twenty,139,34,4.68E-07
twenty,139,35,7.59E-07
twenty,139,36,1.21E-06
twenty,139,37,1.89E-06
twenty,139,38,2.90E-06
twenty,139,39,4.37E-06
twenty,139,40,6.49E-06
twenty,139,41,9.50E-06
twenty,139,42,1.36861E-05
twenty,139,43,1.94382E-05
twenty,139,44,2.72273E-05
twenty,139,45,3.76305E-05
twenty,139,46,5.13418E-05
twenty,139,47,6.91826E-05
twenty,139,48,9.21101E-05
twenty,139,49,0.000121223
twenty,139,50,0.000157762
twenty,139,51,0.000203109
twenty,139,52,0.000258777
twenty,139,53,0.000326395
twenty,139,54,0.000407694
twenty,139,55,0.000504473
twenty,139,56,0.000618575
twenty,139,57,0.000751849
twenty,139,58,0.000906106
twenty,139,59,0.001083079
twenty,139,60,0.001284378
twenty,139,61,0.001511439
twenty,139,62,0.001765485
twenty,139,63,0.002047478
twenty,139,64,0.002358082
twenty,139,65,0.002697631
twenty,139,66,0.003066097
twenty,139,67,0.003463075
twenty,139,68,0.003887766
twenty,139,69,0.004338979
twenty,139,70,0.004815131
twenty,139,71,0.005314266
twenty,139,72,0.005834071
twenty,139,73,0.006371912
twenty,139,74,0.006924864
twenty,139,75,0.007489756
twenty,139,76,0.008063219
twenty,139,77,0.008641731
twenty,139,78,0.00922167
twenty,139,79,0.00979937
twenty,139,80,0.010371166
twenty,139,81,0.010933447
twenty,139,82,0.011482705
twenty,139,83,0.012015575
twenty,139,84,0.012528878
twenty,139,85,0.013019652
twenty,139,86,0.013485184
twenty,139,87,0.013923034
twenty,139,88,0.014331051
twenty,139,89,0.014707388
twenty,139,90,0.015050509
twenty,139,91,0.015359193
twenty,139,92,0.015632526
twenty,139,93,0.015869902
twenty,139,94,0.01607101
twenty,139,95,0.016235816
twenty,139,96,0.016364555
twenty,139,97,0.016457704
twenty,139,98,0.016515967
twenty,139,99,0.016540252
twenty,139,100,0.01653165
twenty,139,101,0.016491407
twenty,139,102,0.016420909
twenty,139,103,0.016321653
twenty,139,104,0.016195231
twenty,139,105,0.016043304
twenty,139,106,0.015867585
twenty,139,107,0.015669823
twenty,139,108,0.01545178
twenty,139,109,0.015215221
twenty,139,110,0.014961897
twenty,139,111,0.014693533
twenty,139,112,0.014411816
twenty,139,113,0.01411839
twenty,139,114,0.01381484
twenty,139,115,0.013502693
twenty,139,116,0.013183408
twenty,139,117,0.012858371
twenty,139,118,0.012528897
twenty,139,119,0.012196221
twenty,139,120,0.011861501
twenty,139,121,0.011525818
twenty,139,122,0.011190173
twenty,139,123,0.010855489
twenty,139,124,0.010522616
twenty,139,125,0.010192328
twenty,139,126,0.009865327
twenty,139,127,0.009542245
twenty,139,128,0.009223651
twenty,139,129,0.008910048
twenty,140,0,7.94E-26
twenty,140,1,3.26E-24
twenty,140,2,6.75E-23
twenty,140,3,9.42E-22
twenty,140,4,9.96E-21
twenty,140,5,8.50E-20
twenty,140,6,6.11E-19
twenty,140,7,3.80E-18
twenty,140,8,2.09E-17
twenty,140,9,1.03E-16
twenty,140,10,4.63E-16
twenty,140,11,1.91E-15
twenty,140,12,7.27E-15
twenty,140,13,2.58E-14
twenty,140,14,8.60E-14
twenty,140,15,2.70E-13
twenty,140,16,8.03E-13
twenty,140,17,2.27E-12
twenty,140,18,6.10E-12
twenty,140,19,1.57E-11
twenty,140,20,3.88E-11
twenty,140,21,9.22E-11
twenty,140,22,2.11E-10
twenty,140,23,4.66E-10
twenty,140,24,9.97E-10
twenty,140,25,2.06E-09
twenty,140,26,4.15E-09
twenty,140,27,8.11E-09
twenty,140,28,1.54E-08
twenty,140,29,2.86E-08
twenty,140,30,5.18E-08
twenty,140,31,9.15E-08
twenty,140,32,1.58E-07
twenty,140,33,2.67E-07
twenty,140,34,4.43E-07
twenty,140,35,7.19E-07
twenty,140,36,1.15E-06
twenty,140,37,1.79E-06
twenty,140,38,2.76E-06
twenty,140,39,4.17E-06
twenty,140,40,6.20E-06
twenty,140,41,9.08E-06
twenty,140,42,1.31072E-05
twenty,140,43,1.86419E-05
twenty,140,44,2.61474E-05
twenty,140,45,3.61861E-05
twenty,140,46,4.94354E-05
twenty,140,47,6.66987E-05
twenty,140,48,8.89137E-05
twenty,140,49,0.000117159
twenty,140,50,0.000152655
twenty,140,51,0.000196763
twenty,140,52,0.000250976
twenty,140,53,0.000316909
twenty,140,54,0.000396274
twenty,140,55,0.000490863
twenty,140,56,0.000602511
twenty,140,57,0.000733064
twenty,140,58,0.00088434
twenty,140,59,0.00105808
twenty,140,60,0.001255913
twenty,140,61,0.001479297
twenty,140,62,0.001729486
twenty,140,63,0.002007479
twenty,140,64,0.002313981
twenty,140,65,0.002649373
twenty,140,66,0.003013679
twenty,140,67,0.003406547
twenty,140,68,0.003827235
twenty,140,69,0.004274609
twenty,140,70,0.004747141
twenty,140,71,0.00524293
twenty,140,72,0.005759714
twenty,140,73,0.006294906
twenty,140,74,0.006845624
twenty,140,75,0.007408733
twenty,140,76,0.007980894
twenty,140,77,0.008558606
twenty,140,78,0.009138266
twenty,140,79,0.009716213
