"","Pop","Theta","Growth","samplingSize","n.seg.sites"
"2675",4,"ten","no","64",44
"2676",4,"ten","no","64",46
"2677",4,"ten","no","64",41
"2678",4,"ten","no","64",47
"2679",4,"ten","no","64",47
"2680",4,"ten","no","64",45
"2681",4,"ten","no","64",41
"2682",4,"ten","no","64",47
"2683",4,"ten","no","64",46
"2684",4,"ten","no","64",45
"2685",4,"ten","no","64",43
"2686",4,"ten","no","64",42
"2687",4,"ten","no","64",41
"2688",4,"ten","no","64",37
"2689",4,"ten","no","64",45
"2690",4,"ten","no","64",44
"2691",4,"ten","no","64",44
"2692",4,"ten","no","64",42
"2693",4,"ten","no","64",45
"2694",4,"ten","no","64",36
"2695",4,"ten","no","64",45
"2696",4,"ten","no","64",40
"2697",4,"ten","no","64",44
"2698",4,"ten","no","64",45
"2699",4,"ten","no","64",43
"2700",4,"ten","no","64",43
"2701",4,"ten","no","64",42
"2702",4,"ten","no","128",42
"2703",4,"ten","no","128",50
"2704",4,"ten","no","128",56
"2705",4,"ten","no","128",47
"2706",4,"ten","no","128",47
"2707",4,"ten","no","128",50
"2708",4,"ten","no","128",48
"2709",4,"ten","no","128",47
"2710",4,"ten","no","128",53
"2711",4,"ten","no","128",51
"2712",4,"ten","no","128",49
"2713",4,"ten","no","128",46
"2714",4,"ten","no","128",50
"2715",4,"ten","no","128",48
"2716",4,"ten","no","128",47
"2717",4,"ten","no","128",54
"2718",4,"ten","no","128",52
"2719",4,"ten","no","128",49
"2720",4,"ten","no","128",48
"2721",4,"ten","no","128",49
"2722",4,"ten","no","128",53
"2723",4,"ten","no","128",51
"2724",4,"ten","no","128",46
"2725",4,"ten","no","128",56
"2726",4,"ten","no","128",49
"2727",4,"ten","no","128",50
"2728",4,"ten","no","128",48
"2729",4,"ten","no","128",50
"2730",4,"ten","no","128",47
"2731",4,"ten","no","128",47
"2732",4,"ten","no","128",52
"2733",4,"ten","no","128",51
"2734",4,"ten","no","128",51
"2735",4,"ten","no","128",47
"2736",4,"ten","no","128",47
"2737",4,"ten","no","128",49
"2738",4,"ten","no","128",52
"2739",4,"ten","no","128",52
"2740",4,"ten","no","128",47
"2741",4,"ten","no","128",48
"2742",4,"ten","no","128",52
"2743",4,"ten","no","128",50
"2744",4,"ten","no","128",55
"2745",4,"ten","no","128",47
"2746",4,"ten","no","128",54
"2747",4,"ten","no","128",53
"2748",4,"ten","no","128",51
"2749",4,"ten","no","128",48
"2750",4,"ten","no","128",49
"2751",4,"ten","no","128",50
"2752",4,"ten","no","128",42
"2753",4,"ten","no","128",50
"2754",4,"ten","no","128",50
"2755",4,"ten","no","128",49
"2756",4,"ten","no","128",49
"2757",4,"ten","no","128",48
"2758",4,"ten","no","128",48
"2759",4,"ten","no","128",53
"2760",4,"ten","no","128",47
"2761",4,"ten","no","128",52
"2762",4,"ten","no","128",47
"2763",4,"ten","no","128",50
"2764",4,"ten","no","128",48
"2765",4,"ten","no","128",47
"2766",4,"ten","no","128",52
"2767",4,"ten","no","128",53
"2768",4,"ten","no","128",48
"2769",4,"ten","no","128",50
"2770",4,"ten","no","128",50
"2771",4,"ten","no","128",49
"2772",4,"ten","no","128",53
"2773",4,"ten","no","128",50
"2774",4,"ten","no","128",52
"2775",4,"ten","no","128",44
"2776",4,"ten","no","128",47
"2777",4,"ten","no","128",45
"2778",4,"ten","no","128",48
"2779",4,"ten","no","128",46
"2780",4,"ten","no","128",51
"2781",4,"ten","no","128",51
"2782",4,"ten","no","128",49
"2783",4,"ten","no","128",46
"2784",4,"ten","no","128",48
"2785",4,"ten","no","128",51
"2786",4,"ten","no","128",45
"2787",4,"ten","no","128",49
"2788",4,"ten","no","128",50
"2789",4,"ten","no","128",46
"2790",4,"ten","no","128",49
"2791",4,"ten","no","128",44
"2792",4,"ten","no","128",54
"2793",4,"ten","no","128",49
"2794",4,"ten","no","128",48
"2795",4,"ten","no","128",51
"2796",4,"ten","no","128",50
"2797",4,"ten","no","128",52
"2798",4,"ten","no","128",48
"2799",4,"ten","no","128",47
"2800",4,"ten","no","128",52
"2801",4,"ten","no","128",47
"2802",5,"twenty","yes","2",5
"2803",5,"twenty","yes","2",4
"2804",5,"twenty","yes","2",3
"2805",5,"twenty","yes","2",3
"2806",5,"twenty","yes","2",3
"2807",5,"twenty","yes","2",0
"2808",5,"twenty","yes","2",1
"2809",5,"twenty","yes","2",3
"2810",5,"twenty","yes","2",3
"2811",5,"twenty","yes","2",0
"2812",5,"twenty","yes","2",0
"2813",5,"twenty","yes","2",5
"2814",5,"twenty","yes","2",0
"2815",5,"twenty","yes","2",3
"2816",5,"twenty","yes","2",4
"2817",5,"twenty","yes","2",0
"2818",5,"twenty","yes","2",0
"2819",5,"twenty","yes","2",1
"2820",5,"twenty","yes","2",5
"2821",5,"twenty","yes","2",3
"2822",5,"twenty","yes","2",3
"2823",5,"twenty","yes","2",3
"2824",5,"twenty","yes","2",1
"2825",5,"twenty","yes","2",4
"2826",5,"twenty","yes","2",0
"2827",5,"twenty","yes","2",6
"2828",5,"twenty","yes","2",1
"2829",5,"twenty","yes","2",3
"2830",5,"twenty","yes","2",3
"2831",5,"twenty","yes","2",1
"2832",5,"twenty","yes","2",1
"2833",5,"twenty","yes","2",3
"2834",5,"twenty","yes","2",5
"2835",5,"twenty","yes","2",3
"2836",5,"twenty","yes","2",0
"2837",5,"twenty","yes","2",4
"2838",5,"twenty","yes","2",2
"2839",5,"twenty","yes","2",0
"2840",5,"twenty","yes","2",3
"2841",5,"twenty","yes","2",1
"2842",5,"twenty","yes","2",2
"2843",5,"twenty","yes","2",4
"2844",5,"twenty","yes","2",4
"2845",5,"twenty","yes","2",0
"2846",5,"twenty","yes","2",2
"2847",5,"twenty","yes","2",3
"2848",5,"twenty","yes","2",3
"2849",5,"twenty","yes","2",3
"2850",5,"twenty","yes","2",3
"2851",5,"twenty","yes","2",3
"2852",5,"twenty","yes","2",2
"2853",5,"twenty","yes","2",2
"2854",5,"twenty","yes","2",0
"2855",5,"twenty","yes","2",1
"2856",5,"twenty","yes","2",1
"2857",5,"twenty","yes","2",1
"2858",5,"twenty","yes","2",1
"2859",5,"twenty","yes","2",3
"2860",5,"twenty","yes","2",3
"2861",5,"twenty","yes","2",1
"2862",5,"twenty","yes","2",4
"2863",5,"twenty","yes","2",3
"2864",5,"twenty","yes","2",3
"2865",5,"twenty","yes","2",2
"2866",5,"twenty","yes","2",2
"2867",5,"twenty","yes","2",0
"2868",5,"twenty","yes","2",3
"2869",5,"twenty","yes","2",4
"2870",5,"twenty","yes","2",3
"2871",5,"twenty","yes","2",3
"2872",5,"twenty","yes","2",0
"2873",5,"twenty","yes","2",4
"2874",5,"twenty","yes","2",1
"2875",5,"twenty","yes","2",0
"2876",5,"twenty","yes","2",2
"2877",5,"twenty","yes","2",0
"2878",5,"twenty","yes","2",0
"2879",5,"twenty","yes","2",3
"2880",5,"twenty","yes","2",3
"2881",5,"twenty","yes","2",2
"2882",5,"twenty","yes","2",3
"2883",5,"twenty","yes","2",0
"2884",5,"twenty","yes","2",0
"2885",5,"twenty","yes","2",3
"2886",5,"twenty","yes","2",2
"2887",5,"twenty","yes","2",2
"2888",5,"twenty","yes","2",5
"2889",5,"twenty","yes","2",5
"2890",5,"twenty","yes","2",3
"2891",5,"twenty","yes","2",3
"2892",5,"twenty","yes","2",0
"2893",5,"twenty","yes","2",3
"2894",5,"twenty","yes","2",4
"2895",5,"twenty","yes","2",2
"2896",5,"twenty","yes","2",3
"2897",5,"twenty","yes","2",1
"2898",5,"twenty","yes","2",1
"2899",5,"twenty","yes","2",4
"2900",5,"twenty","yes","2",2
"2901",5,"twenty","yes","2",0
"2902",5,"twenty","yes","4",3
"2903",5,"twenty","yes","4",3
"2904",5,"twenty","yes","4",4
"2905",5,"twenty","yes","4",5
"2906",5,"twenty","yes","4",6
"2907",5,"twenty","yes","4",4
"2908",5,"twenty","yes","4",2
"2909",5,"twenty","yes","4",0
"2910",5,"twenty","yes","4",4
"2911",5,"twenty","yes","4",3
"2912",5,"twenty","yes","4",4
"2913",5,"twenty","yes","4",5
"2914",5,"twenty","yes","4",6
"2915",5,"twenty","yes","4",5
"2916",5,"twenty","yes","4",3
"2917",5,"twenty","yes","4",3
"2918",5,"twenty","yes","4",4
"2919",5,"twenty","yes","4",3
"2920",5,"twenty","yes","4",6
"2921",5,"twenty","yes","4",3
"2922",5,"twenty","yes","4",5
"2923",5,"twenty","yes","4",5
"2924",5,"twenty","yes","4",4
"2925",5,"twenty","yes","4",3
"2926",5,"twenty","yes","4",3
"2927",5,"twenty","yes","4",1
"2928",5,"twenty","yes","4",4
"2929",5,"twenty","yes","4",0
"2930",5,"twenty","yes","4",5
"2931",5,"twenty","yes","4",6
"2932",5,"twenty","yes","4",1
"2933",5,"twenty","yes","4",3
"2934",5,"twenty","yes","4",4
"2935",5,"twenty","yes","4",3
"2936",5,"twenty","yes","4",4
"2937",5,"twenty","yes","4",4
"2938",5,"twenty","yes","4",4
"2939",5,"twenty","yes","4",2
"2940",5,"twenty","yes","4",4
"2941",5,"twenty","yes","4",5
"2942",5,"twenty","yes","4",4
"2943",5,"twenty","yes","4",3
"2944",5,"twenty","yes","4",5
"2945",5,"twenty","yes","4",5
"2946",5,"twenty","yes","4",3
"2947",5,"twenty","yes","4",5
"2948",5,"twenty","yes","4",5
"2949",5,"twenty","yes","4",5
"2950",5,"twenty","yes","4",0
"2951",5,"twenty","yes","4",5
"2952",5,"twenty","yes","4",3
"2953",5,"twenty","yes","4",6
"2954",5,"twenty","yes","4",6
"2955",5,"twenty","yes","4",5
"2956",5,"twenty","yes","4",3
"2957",5,"twenty","yes","4",7
"2958",5,"twenty","yes","4",4
"2959",5,"twenty","yes","4",4
"2960",5,"twenty","yes","4",3
"2961",5,"twenty","yes","4",6
"2962",5,"twenty","yes","4",2
"2963",5,"twenty","yes","4",3
"2964",5,"twenty","yes","4",2
"2965",5,"twenty","yes","4",3
"2966",5,"twenty","yes","4",4
"2967",5,"twenty","yes","4",2
"2968",5,"twenty","yes","4",3
"2969",5,"twenty","yes","4",3
"2970",5,"twenty","yes","4",5
"2971",5,"twenty","yes","4",4
"2972",5,"twenty","yes","4",4
"2973",5,"twenty","yes","4",4
"2974",5,"twenty","yes","4",4
"2975",5,"twenty","yes","4",5
"2976",5,"twenty","yes","4",3
"2977",5,"twenty","yes","4",6
"2978",5,"twenty","yes","4",1
"2979",5,"twenty","yes","4",1
"2980",5,"twenty","yes","4",6
"2981",5,"twenty","yes","4",3
"2982",5,"twenty","yes","4",3
"2983",5,"twenty","yes","4",2
"2984",5,"twenty","yes","4",3
"2985",5,"twenty","yes","4",5
"2986",5,"twenty","yes","4",3
"2987",5,"twenty","yes","4",3
"2988",5,"twenty","yes","4",3
"2989",5,"twenty","yes","4",5
"2990",5,"twenty","yes","4",1
"2991",5,"twenty","yes","4",3
"2992",5,"twenty","yes","4",4
"2993",5,"twenty","yes","4",3
"2994",5,"twenty","yes","4",4
"2995",5,"twenty","yes","4",5
"2996",5,"twenty","yes","4",6
"2997",5,"twenty","yes","4",4
"2998",5,"twenty","yes","4",3
"2999",5,"twenty","yes","4",5
"3000",5,"twenty","yes","4",3
"3001",5,"twenty","yes","4",4
"3002",5,"twenty","yes","8",3
"3003",5,"twenty","yes","8",6
"3004",5,"twenty","yes","8",8
"3005",5,"twenty","yes","8",7
"3006",5,"twenty","yes","8",5
"3007",5,"twenty","yes","8",5
"3008",5,"twenty","yes","8",5
"3009",5,"twenty","yes","8",3
"3010",5,"twenty","yes","8",7
"3011",5,"twenty","yes","8",7
"3012",5,"twenty","yes","8",5
"3013",5,"twenty","yes","8",3
"3014",5,"twenty","yes","8",7
"3015",5,"twenty","yes","8",4
"3016",5,"twenty","yes","8",6
"3017",5,"twenty","yes","8",6
"3018",5,"twenty","yes","8",6
"3019",5,"twenty","yes","8",5
"3020",5,"twenty","yes","8",6
"3021",5,"twenty","yes","8",8
"3022",5,"twenty","yes","8",4
"3023",5,"twenty","yes","8",6
"3024",5,"twenty","yes","8",4
"3025",5,"twenty","yes","8",8
"3026",5,"twenty","yes","8",4
"3027",5,"twenty","yes","8",5
"3028",5,"twenty","yes","8",7
"3029",5,"twenty","yes","8",9
"3030",5,"twenty","yes","8",5
"3031",5,"twenty","yes","8",5
"3032",5,"twenty","yes","8",9
"3033",5,"twenty","yes","8",4
"3034",5,"twenty","yes","8",4
"3035",5,"twenty","yes","8",5
"3036",5,"twenty","yes","8",5
"3037",5,"twenty","yes","8",9
"3038",5,"twenty","yes","8",6
"3039",5,"twenty","yes","8",6
"3040",5,"twenty","yes","8",4
"3041",5,"twenty","yes","8",7
"3042",5,"twenty","yes","8",5
"3043",5,"twenty","yes","8",7
"3044",5,"twenty","yes","8",8
"3045",5,"twenty","yes","8",4
"3046",5,"twenty","yes","8",10
"3047",5,"twenty","yes","8",4
"3048",5,"twenty","yes","8",7
"3049",5,"twenty","yes","8",8
"3050",5,"twenty","yes","8",4
"3051",5,"twenty","yes","8",9
"3052",5,"twenty","yes","8",7
"3053",5,"twenty","yes","8",7
"3054",5,"twenty","yes","8",6
"3055",5,"twenty","yes","8",5
"3056",5,"twenty","yes","8",7
"3057",5,"twenty","yes","8",6
"3058",5,"twenty","yes","8",6
"3059",5,"twenty","yes","8",4
"3060",5,"twenty","yes","8",7
"3061",5,"twenty","yes","8",8
"3062",5,"twenty","yes","8",4
"3063",5,"twenty","yes","8",6
"3064",5,"twenty","yes","8",7
"3065",5,"twenty","yes","8",7
"3066",5,"twenty","yes","8",6
"3067",5,"twenty","yes","8",7
"3068",5,"twenty","yes","8",7
"3069",5,"twenty","yes","8",7
"3070",5,"twenty","yes","8",3
"3071",5,"twenty","yes","8",6
"3072",5,"twenty","yes","8",8
"3073",5,"twenty","yes","8",5
"3074",5,"twenty","yes","8",5
"3075",5,"twenty","yes","8",6
"3076",5,"twenty","yes","8",5
"3077",5,"twenty","yes","8",6
"3078",5,"twenty","yes","8",5
"3079",5,"twenty","yes","8",5
"3080",5,"twenty","yes","8",8
"3081",5,"twenty","yes","8",7
"3082",5,"twenty","yes","8",7
"3083",5,"twenty","yes","8",9
"3084",5,"twenty","yes","8",5
"3085",5,"twenty","yes","8",8
"3086",5,"twenty","yes","8",7
"3087",5,"twenty","yes","8",4
"3088",5,"twenty","yes","8",7
"3089",5,"twenty","yes","8",9
"3090",5,"twenty","yes","8",7
"3091",5,"twenty","yes","8",7
"3092",5,"twenty","yes","8",7
"3093",5,"twenty","yes","8",4
"3094",5,"twenty","yes","8",8
"3095",5,"twenty","yes","8",6
"3096",5,"twenty","yes","8",6
"3097",5,"twenty","yes","8",4
"3098",5,"twenty","yes","8",5
"3099",5,"twenty","yes","8",6
"3100",5,"twenty","yes","8",7
"3101",5,"twenty","yes","8",6
"3102",5,"twenty","yes","16",9
"3103",5,"twenty","yes","16",8
"3104",5,"twenty","yes","16",10
"3105",5,"twenty","yes","16",6
"3106",5,"twenty","yes","16",7
"3107",5,"twenty","yes","16",8
"3108",5,"twenty","yes","16",10
"3109",5,"twenty","yes","16",7
"3110",5,"twenty","yes","16",9
"3111",5,"twenty","yes","16",8
"3112",5,"twenty","yes","16",11
"3113",5,"twenty","yes","16",9
"3114",5,"twenty","yes","16",10
"3115",5,"twenty","yes","16",9
"3116",5,"twenty","yes","16",9
"3117",5,"twenty","yes","16",9
"3118",5,"twenty","yes","16",6
"3119",5,"twenty","yes","16",5
"3120",5,"twenty","yes","16",11
"3121",5,"twenty","yes","16",7
"3122",5,"twenty","yes","16",8
"3123",5,"twenty","yes","16",6
"3124",5,"twenty","yes","16",10
"3125",5,"twenty","yes","16",11
"3126",5,"twenty","yes","16",5
"3127",5,"twenty","yes","16",7
"3128",5,"twenty","yes","16",10
"3129",5,"twenty","yes","16",9
"3130",5,"twenty","yes","16",7
"3131",5,"twenty","yes","16",6
"3132",5,"twenty","yes","16",10
"3133",5,"twenty","yes","16",7
"3134",5,"twenty","yes","16",6
"3135",5,"twenty","yes","16",9
"3136",5,"twenty","yes","16",5
"3137",5,"twenty","yes","16",9
"3138",5,"twenty","yes","16",8
"3139",5,"twenty","yes","16",4
"3140",5,"twenty","yes","16",5
"3141",5,"twenty","yes","16",9
"3142",5,"twenty","yes","16",9
"3143",5,"twenty","yes","16",9
"3144",5,"twenty","yes","16",7
"3145",5,"twenty","yes","16",4
"3146",5,"twenty","yes","16",7
"3147",5,"twenty","yes","16",5
"3148",5,"twenty","yes","16",6
"3149",5,"twenty","yes","16",6
"3150",5,"twenty","yes","16",8
"3151",5,"twenty","yes","16",10
"3152",5,"twenty","yes","16",7
"3153",5,"twenty","yes","16",8
"3154",5,"twenty","yes","16",9
"3155",5,"twenty","yes","16",6
"3156",5,"twenty","yes","16",7
"3157",5,"twenty","yes","16",12
"3158",5,"twenty","yes","16",5
"3159",5,"twenty","yes","16",6
"3160",5,"twenty","yes","16",8
"3161",5,"twenty","yes","16",7
"3162",5,"twenty","yes","16",9
"3163",5,"twenty","yes","16",7
"3164",5,"twenty","yes","16",7
"3165",5,"twenty","yes","16",7
"3166",5,"twenty","yes","16",7
"3167",5,"twenty","yes","16",3
"3168",5,"twenty","yes","16",10
"3169",5,"twenty","yes","16",9
"3170",5,"twenty","yes","16",9
"3171",5,"twenty","yes","16",8
"3172",5,"twenty","yes","16",7
"3173",5,"twenty","yes","16",7
"3174",5,"twenty","yes","16",9
"3175",5,"twenty","yes","16",10
"3176",5,"twenty","yes","16",10
"3177",5,"twenty","yes","16",9
"3178",5,"twenty","yes","16",5
"3179",5,"twenty","yes","16",9
"3180",5,"twenty","yes","16",11
"3181",5,"twenty","yes","16",8
"3182",5,"twenty","yes","16",7
"3183",5,"twenty","yes","16",7
"3184",5,"twenty","yes","16",9
"3185",5,"twenty","yes","16",6
"3186",5,"twenty","yes","16",9
"3187",5,"twenty","yes","16",8
"3188",5,"twenty","yes","16",12
"3189",5,"twenty","yes","16",9
"3190",5,"twenty","yes","16",4
"3191",5,"twenty","yes","16",9
"3192",5,"twenty","yes","16",4
"3193",5,"twenty","yes","16",10
"3194",5,"twenty","yes","16",7
"3195",5,"twenty","yes","16",9
"3196",5,"twenty","yes","16",7
"3197",5,"twenty","yes","16",9
"3198",5,"twenty","yes","16",9
"3199",5,"twenty","yes","16",9
"3200",5,"twenty","yes","16",6
"3201",5,"twenty","yes","16",8
"3202",5,"twenty","yes","32",13
"3203",5,"twenty","yes","32",15
"3204",5,"twenty","yes","32",11
"3205",5,"twenty","yes","32",11
"3206",5,"twenty","yes","32",9
"3207",5,"twenty","yes","32",12
"3208",5,"twenty","yes","32",14
"3209",5,"twenty","yes","32",10
"3210",5,"twenty","yes","32",10
"3211",5,"twenty","yes","32",12
"3212",5,"twenty","yes","32",12
"3213",5,"twenty","yes","32",12
"3214",5,"twenty","yes","32",11
"3215",5,"twenty","yes","32",13
"3216",5,"twenty","yes","32",12
"3217",5,"twenty","yes","32",10
"3218",5,"twenty","yes","32",13
"3219",5,"twenty","yes","32",9
"3220",5,"twenty","yes","32",12
"3221",5,"twenty","yes","32",10
"3222",5,"twenty","yes","32",14
"3223",5,"twenty","yes","32",10
"3224",5,"twenty","yes","32",14
"3225",5,"twenty","yes","32",11
"3226",5,"twenty","yes","32",14
"3227",5,"twenty","yes","32",13
"3228",5,"twenty","yes","32",10
"3229",5,"twenty","yes","32",12
"3230",5,"twenty","yes","32",12
"3231",5,"twenty","yes","32",11
"3232",5,"twenty","yes","32",10
"3233",5,"twenty","yes","32",15
"3234",5,"twenty","yes","32",13
"3235",5,"twenty","yes","32",11
"3236",5,"twenty","yes","32",9
"3237",5,"twenty","yes","32",13
"3238",5,"twenty","yes","32",9
"3239",5,"twenty","yes","32",14
"3240",5,"twenty","yes","32",12
"3241",5,"twenty","yes","32",9
"3242",5,"twenty","yes","32",13
"3243",5,"twenty","yes","32",10
"3244",5,"twenty","yes","32",10
"3245",5,"twenty","yes","32",12
"3246",5,"twenty","yes","32",11
"3247",5,"twenty","yes","32",13
"3248",5,"twenty","yes","32",17
"3249",5,"twenty","yes","32",12
"3250",5,"twenty","yes","32",12
"3251",5,"twenty","yes","32",9
"3252",5,"twenty","yes","32",11
"3253",5,"twenty","yes","32",14
"3254",5,"twenty","yes","32",17
"3255",5,"twenty","yes","32",10
"3256",5,"twenty","yes","32",16
"3257",5,"twenty","yes","32",10
"3258",5,"twenty","yes","32",13
"3259",5,"twenty","yes","32",11
"3260",5,"twenty","yes","32",15
"3261",5,"twenty","yes","32",13
"3262",5,"twenty","yes","32",15
"3263",5,"twenty","yes","32",12
"3264",5,"twenty","yes","32",9
"3265",5,"twenty","yes","32",11
"3266",5,"twenty","yes","32",16
"3267",5,"twenty","yes","32",11
"3268",5,"twenty","yes","32",12
"3269",5,"twenty","yes","32",13
"3270",5,"twenty","yes","32",11
"3271",5,"twenty","yes","32",13
"3272",5,"twenty","yes","32",10
"3273",5,"twenty","yes","32",15
"3274",5,"twenty","yes","32",8
"3275",5,"twenty","yes","32",9
"3276",5,"twenty","yes","32",10
"3277",5,"twenty","yes","32",14
"3278",5,"twenty","yes","32",13
"3279",5,"twenty","yes","32",12
"3280",5,"twenty","yes","32",10
"3281",5,"twenty","yes","32",10
"3282",5,"twenty","yes","32",11
"3283",5,"twenty","yes","32",14
"3284",5,"twenty","yes","32",14
"3285",5,"twenty","yes","32",11
"3286",5,"twenty","yes","32",12
"3287",5,"twenty","yes","32",12
"3288",5,"twenty","yes","32",12
"3289",5,"twenty","yes","32",13
"3290",5,"twenty","yes","32",7
"3291",5,"twenty","yes","32",12
"3292",5,"twenty","yes","32",14
"3293",5,"twenty","yes","32",8
"3294",5,"twenty","yes","32",11
"3295",5,"twenty","yes","32",12
"3296",5,"twenty","yes","32",10
"3297",5,"twenty","yes","32",12
"3298",5,"twenty","yes","32",12
"3299",5,"twenty","yes","32",14
"3300",5,"twenty","yes","32",11
"3301",5,"twenty","yes","32",11
"3302",5,"twenty","yes","64",16
"3303",5,"twenty","yes","64",15
"3304",5,"twenty","yes","64",14
"3305",5,"twenty","yes","64",16
"3306",5,"twenty","yes","64",20
"3307",5,"twenty","yes","64",15
"3308",5,"twenty","yes","64",19
"3309",5,"twenty","yes","64",14
"3310",5,"twenty","yes","64",13
"3311",5,"twenty","yes","64",14
"3312",5,"twenty","yes","64",14
"3313",5,"twenty","yes","64",13
"3314",5,"twenty","yes","64",15
"3315",5,"twenty","yes","64",12
"3316",5,"twenty","yes","64",12
"3317",5,"twenty","yes","64",18
"3318",5,"twenty","yes","64",10
"3319",5,"twenty","yes","64",14
"3320",5,"twenty","yes","64",15
"3321",5,"twenty","yes","64",14
"3322",5,"twenty","yes","64",12
"3323",5,"twenty","yes","64",14
"3324",5,"twenty","yes","64",14
"3325",5,"twenty","yes","64",15
"3326",5,"twenty","yes","64",10
"3327",5,"twenty","yes","64",14
"3328",5,"twenty","yes","64",17
"3329",5,"twenty","yes","64",15
"3330",5,"twenty","yes","64",18
"3331",5,"twenty","yes","64",14
"3332",5,"twenty","yes","64",18
"3333",5,"twenty","yes","64",13
"3334",5,"twenty","yes","64",15
"3335",5,"twenty","yes","64",17
"3336",5,"twenty","yes","64",14
"3337",5,"twenty","yes","64",14
"3338",5,"twenty","yes","64",14
"3339",5,"twenty","yes","64",11
"3340",5,"twenty","yes","64",15
"3341",5,"twenty","yes","64",12
"3342",5,"twenty","yes","64",13
"3343",5,"twenty","yes","64",16
"3344",5,"twenty","yes","64",15
"3345",5,"twenty","yes","64",11
"3346",5,"twenty","yes","64",11
"3347",5,"twenty","yes","64",15
"3348",5,"twenty","yes","64",17
"3349",5,"twenty","yes","64",15
"3350",5,"twenty","yes","64",13
"3351",5,"twenty","yes","64",9
"3352",5,"twenty","yes","64",14
"3353",5,"twenty","yes","64",14
"3354",5,"twenty","yes","64",12
"3355",5,"twenty","yes","64",14
"3356",5,"twenty","yes","64",11
"3357",5,"twenty","yes","64",13
"3358",5,"twenty","yes","64",15
"3359",5,"twenty","yes","64",13
"3360",5,"twenty","yes","64",15
"3361",5,"twenty","yes","64",13
"3362",5,"twenty","yes","64",16
"3363",5,"twenty","yes","64",15
"3364",5,"twenty","yes","64",22
"3365",5,"twenty","yes","64",14
"3366",5,"twenty","yes","64",11
"3367",5,"twenty","yes","64",18
"3368",5,"twenty","yes","64",13
"3369",5,"twenty","yes","64",16
"3370",5,"twenty","yes","64",16
"3371",5,"twenty","yes","64",16
"3372",5,"twenty","yes","64",16
"3373",5,"twenty","yes","64",15
"3374",5,"twenty","yes","64",14
"3375",5,"twenty","yes","64",13
"3376",5,"twenty","yes","64",15
"3377",5,"twenty","yes","64",11
"3378",5,"twenty","yes","64",14
"3379",5,"twenty","yes","64",14
"3380",5,"twenty","yes","64",13
"3381",5,"twenty","yes","64",16
"3382",5,"twenty","yes","64",14
"3383",5,"twenty","yes","64",13
"3384",5,"twenty","yes","64",15
"3385",5,"twenty","yes","64",10
"3386",5,"twenty","yes","64",17
"3387",5,"twenty","yes","64",17
"3388",5,"twenty","yes","64",14
"3389",5,"twenty","yes","64",17
"3390",5,"twenty","yes","64",13
"3391",5,"twenty","yes","64",15
"3392",5,"twenty","yes","64",11
"3393",5,"twenty","yes","64",12
"3394",5,"twenty","yes","64",14
"3395",5,"twenty","yes","64",13
"3396",5,"twenty","yes","64",12
"3397",5,"twenty","yes","64",12
"3398",5,"twenty","yes","64",20
"3399",5,"twenty","yes","64",14
"3400",5,"twenty","yes","64",13
"3401",5,"twenty","yes","64",14
"3402",5,"twenty","yes","128",17
"3403",5,"twenty","yes","128",17
"3404",5,"twenty","yes","128",23
"3405",5,"twenty","yes","128",17
"3406",5,"twenty","yes","128",14
"3407",5,"twenty","yes","128",18
"3408",5,"twenty","yes","128",21
"3409",5,"twenty","yes","128",18
"3410",5,"twenty","yes","128",22
"3411",5,"twenty","yes","128",18
"3412",5,"twenty","yes","128",18
"3413",5,"twenty","yes","128",20
"3414",5,"twenty","yes","128",19
"3415",5,"twenty","yes","128",19
"3416",5,"twenty","yes","128",17
"3417",5,"twenty","yes","128",21
"3418",5,"twenty","yes","128",20
"3419",5,"twenty","yes","128",24
"3420",5,"twenty","yes","128",20
"3421",5,"twenty","yes","128",19
"3422",5,"twenty","yes","128",21
"3423",5,"twenty","yes","128",18
"3424",5,"twenty","yes","128",19
"3425",5,"twenty","yes","128",21
"3426",5,"twenty","yes","128",22
"3427",5,"twenty","yes","128",19
"3428",5,"twenty","yes","128",18
"3429",5,"twenty","yes","128",21
"3430",5,"twenty","yes","128",16
"3431",5,"twenty","yes","128",16
"3432",5,"twenty","yes","128",20
"3433",5,"twenty","yes","128",24
"3434",5,"twenty","yes","128",17
"3435",5,"twenty","yes","128",21
"3436",5,"twenty","yes","128",24
"3437",5,"twenty","yes","128",19
"3438",5,"twenty","yes","128",18
"3439",5,"twenty","yes","128",19
"3440",5,"twenty","yes","128",22
"3441",5,"twenty","yes","128",16
"3442",5,"twenty","yes","128",18
"3443",5,"twenty","yes","128",19
"3444",5,"twenty","yes","128",22
"3445",5,"twenty","yes","128",18
"3446",5,"twenty","yes","128",15
"3447",5,"twenty","yes","128",18
"3448",5,"twenty","yes","128",20
"3449",5,"twenty","yes","128",21
"3450",5,"twenty","yes","128",21
"3451",5,"twenty","yes","128",25
"3452",5,"twenty","yes","128",21
"3453",5,"twenty","yes","128",20
"3454",5,"twenty","yes","128",21
"3455",5,"twenty","yes","128",21
"3456",5,"twenty","yes","128",21
"3457",5,"twenty","yes","128",15
"3458",5,"twenty","yes","128",17
"3459",5,"twenty","yes","128",20
"3460",5,"twenty","yes","128",20
"3461",5,"twenty","yes","128",20
"3462",5,"twenty","yes","128",15
"3463",5,"twenty","yes","128",25
"3464",5,"twenty","yes","128",20
