Pop,Theta,Growth,samplingSize,n.seg.sites
3,twenty,no,15,94
3,twenty,no,15,90
3,twenty,no,15,91
3,twenty,no,15,91
3,twenty,no,15,88
3,twenty,no,15,90
3,twenty,no,15,90
3,twenty,no,15,93
3,twenty,no,15,96
3,twenty,no,15,102
3,twenty,no,15,95
3,twenty,no,15,86
3,twenty,no,15,100
3,twenty,no,15,100
3,twenty,no,15,100
3,twenty,no,15,96
3,twenty,no,15,89
3,twenty,no,15,90
3,twenty,no,15,100
3,twenty,no,15,83
3,twenty,no,15,88
3,twenty,no,15,92
3,twenty,no,15,90
3,twenty,no,15,92
3,twenty,no,15,89
3,twenty,no,15,96
3,twenty,no,15,98
3,twenty,no,15,91
3,twenty,no,15,102
3,twenty,no,15,98
3,twenty,no,15,88
3,twenty,no,15,93
3,twenty,no,15,88
3,twenty,no,15,96
3,twenty,no,16,95
3,twenty,no,16,97
3,twenty,no,16,97
3,twenty,no,16,101
3,twenty,no,16,87
3,twenty,no,16,95
3,twenty,no,16,88
3,twenty,no,16,96
3,twenty,no,16,101
3,twenty,no,16,93
3,twenty,no,16,91
3,twenty,no,16,98
3,twenty,no,16,102
3,twenty,no,16,97
3,twenty,no,16,88
3,twenty,no,16,91
3,twenty,no,16,103
3,twenty,no,16,89
3,twenty,no,16,100
3,twenty,no,16,95
3,twenty,no,16,92
3,twenty,no,16,96
3,twenty,no,16,99
3,twenty,no,16,97
3,twenty,no,16,96
3,twenty,no,16,95
3,twenty,no,16,80
3,twenty,no,16,102
3,twenty,no,16,97
3,twenty,no,16,96
3,twenty,no,16,98
3,twenty,no,16,101
3,twenty,no,16,94
3,twenty,no,16,90
3,twenty,no,16,91
3,twenty,no,16,90
3,twenty,no,16,101
3,twenty,no,16,94
3,twenty,no,16,94
3,twenty,no,16,97
3,twenty,no,16,89
3,twenty,no,16,91
3,twenty,no,16,91
3,twenty,no,16,101
3,twenty,no,16,81
3,twenty,no,16,101
3,twenty,no,16,91
3,twenty,no,16,102
3,twenty,no,16,89
3,twenty,no,16,98
3,twenty,no,16,91
3,twenty,no,16,89
3,twenty,no,16,98
3,twenty,no,16,94
3,twenty,no,16,90
3,twenty,no,16,95
3,twenty,no,16,97
3,twenty,no,16,101
3,twenty,no,16,100
3,twenty,no,16,101
3,twenty,no,16,89
3,twenty,no,16,103
3,twenty,no,16,100
3,twenty,no,16,87
3,twenty,no,16,95
3,twenty,no,16,102
3,twenty,no,16,95
3,twenty,no,16,82
3,twenty,no,16,86
3,twenty,no,16,98
3,twenty,no,16,91
3,twenty,no,16,98
3,twenty,no,16,103
3,twenty,no,16,102
3,twenty,no,16,84
3,twenty,no,16,91
3,twenty,no,16,96
3,twenty,no,16,102
3,twenty,no,16,97
3,twenty,no,16,96
3,twenty,no,16,103
3,twenty,no,16,86
3,twenty,no,16,90
3,twenty,no,16,94
3,twenty,no,16,90
3,twenty,no,16,93
3,twenty,no,16,95
3,twenty,no,16,93
3,twenty,no,16,103
3,twenty,no,16,100
3,twenty,no,16,99
3,twenty,no,16,101
3,twenty,no,16,102
3,twenty,no,16,93
3,twenty,no,16,94
3,twenty,no,16,94
3,twenty,no,16,96
3,twenty,no,16,102
3,twenty,no,16,91
3,twenty,no,16,96
3,twenty,no,17,91
3,twenty,no,17,96
3,twenty,no,17,100
3,twenty,no,17,90
3,twenty,no,17,97
3,twenty,no,17,99
3,twenty,no,17,90
3,twenty,no,17,100
3,twenty,no,17,91
3,twenty,no,17,103
3,twenty,no,17,82
3,twenty,no,17,101
3,twenty,no,17,100
3,twenty,no,17,99
3,twenty,no,17,99
3,twenty,no,17,97
3,twenty,no,17,96
3,twenty,no,17,98
3,twenty,no,17,99
3,twenty,no,17,93
3,twenty,no,17,98
3,twenty,no,17,98
3,twenty,no,17,88
3,twenty,no,17,92
3,twenty,no,17,98
3,twenty,no,17,96
3,twenty,no,17,93
3,twenty,no,17,101
3,twenty,no,17,91
3,twenty,no,17,91
3,twenty,no,17,97
3,twenty,no,17,88
3,twenty,no,17,99
3,twenty,no,17,104
3,twenty,no,17,99
3,twenty,no,17,84
3,twenty,no,17,86
3,twenty,no,17,105
3,twenty,no,17,96
3,twenty,no,17,96
3,twenty,no,17,96
3,twenty,no,17,83
3,twenty,no,17,91
3,twenty,no,17,103
3,twenty,no,17,92
3,twenty,no,17,107
3,twenty,no,17,92
3,twenty,no,17,87
3,twenty,no,17,92
3,twenty,no,17,101
3,twenty,no,17,103
3,twenty,no,17,82
3,twenty,no,17,102
3,twenty,no,17,93
3,twenty,no,17,101
3,twenty,no,17,100
3,twenty,no,17,105
3,twenty,no,17,96
3,twenty,no,17,84
3,twenty,no,17,97
3,twenty,no,17,91
3,twenty,no,17,100
3,twenty,no,17,97
3,twenty,no,17,99
3,twenty,no,17,96
3,twenty,no,17,88
3,twenty,no,17,95
3,twenty,no,17,96
3,twenty,no,17,86
3,twenty,no,17,104
3,twenty,no,17,83
3,twenty,no,17,98
3,twenty,no,17,91
3,twenty,no,17,103
3,twenty,no,17,101
3,twenty,no,17,95
3,twenty,no,17,94
3,twenty,no,17,97
3,twenty,no,17,101
3,twenty,no,17,99
3,twenty,no,17,86
3,twenty,no,17,84
3,twenty,no,17,103
3,twenty,no,17,99
3,twenty,no,17,90
3,twenty,no,17,101
3,twenty,no,17,86
3,twenty,no,17,95
3,twenty,no,17,92
3,twenty,no,17,89
3,twenty,no,17,98
3,twenty,no,17,90
3,twenty,no,17,84
3,twenty,no,17,90
3,twenty,no,17,92
3,twenty,no,17,93
3,twenty,no,17,102
3,twenty,no,17,98
3,twenty,no,17,88
3,twenty,no,17,96
3,twenty,no,18,102
3,twenty,no,18,98
3,twenty,no,18,103
3,twenty,no,18,98
3,twenty,no,18,90
3,twenty,no,18,90
3,twenty,no,18,99
3,twenty,no,18,97
3,twenty,no,18,91
3,twenty,no,18,85
3,twenty,no,18,89
3,twenty,no,18,90
3,twenty,no,18,94
3,twenty,no,18,100
3,twenty,no,18,98
3,twenty,no,18,89
3,twenty,no,18,99
3,twenty,no,18,103
3,twenty,no,18,97
3,twenty,no,18,90
3,twenty,no,18,91
3,twenty,no,18,103
3,twenty,no,18,105
3,twenty,no,18,93
3,twenty,no,18,99
3,twenty,no,18,95
3,twenty,no,18,97
3,twenty,no,18,106
3,twenty,no,18,89
3,twenty,no,18,92
3,twenty,no,18,98
3,twenty,no,18,96
3,twenty,no,18,80
3,twenty,no,18,90
3,twenty,no,18,98
3,twenty,no,18,98
3,twenty,no,18,102
3,twenty,no,18,100
3,twenty,no,18,98
3,twenty,no,18,96
3,twenty,no,18,89
3,twenty,no,18,102
3,twenty,no,18,90
3,twenty,no,18,90
3,twenty,no,18,93
3,twenty,no,18,97
3,twenty,no,18,89
3,twenty,no,18,102
3,twenty,no,18,93
3,twenty,no,18,104
3,twenty,no,18,99
3,twenty,no,18,104
3,twenty,no,18,91
3,twenty,no,18,97
3,twenty,no,18,84
3,twenty,no,18,90
3,twenty,no,18,90
3,twenty,no,18,92
3,twenty,no,18,99
3,twenty,no,18,88
3,twenty,no,18,98
3,twenty,no,18,93
3,twenty,no,18,96
3,twenty,no,18,89
3,twenty,no,18,95
3,twenty,no,18,88
3,twenty,no,18,94
3,twenty,no,18,100
3,twenty,no,18,91
3,twenty,no,18,97
3,twenty,no,18,93
3,twenty,no,18,100
3,twenty,no,18,92
3,twenty,no,18,96
3,twenty,no,18,96
3,twenty,no,18,101
3,twenty,no,18,92
3,twenty,no,18,106
3,twenty,no,18,98
3,twenty,no,18,95
3,twenty,no,18,98
3,twenty,no,18,98
3,twenty,no,18,90
3,twenty,no,18,96
3,twenty,no,18,94
3,twenty,no,18,102
3,twenty,no,18,100
3,twenty,no,18,92
3,twenty,no,18,100
3,twenty,no,18,98
3,twenty,no,18,94
3,twenty,no,18,97
3,twenty,no,18,96
3,twenty,no,18,94
3,twenty,no,18,93
3,twenty,no,18,106
3,twenty,no,18,97
3,twenty,no,18,104
3,twenty,no,18,86
3,twenty,no,18,99
3,twenty,no,19,90
3,twenty,no,19,101
3,twenty,no,19,94
3,twenty,no,19,103
3,twenty,no,19,102
3,twenty,no,19,106
3,twenty,no,19,95
3,twenty,no,19,94
3,twenty,no,19,99
3,twenty,no,19,93
3,twenty,no,19,104
3,twenty,no,19,94
3,twenty,no,19,97
3,twenty,no,19,91
3,twenty,no,19,99
3,twenty,no,19,100
3,twenty,no,19,102
3,twenty,no,19,88
3,twenty,no,19,97
3,twenty,no,19,103
3,twenty,no,19,91
3,twenty,no,19,90
3,twenty,no,19,88
3,twenty,no,19,107
3,twenty,no,19,104
3,twenty,no,19,101
3,twenty,no,19,93
3,twenty,no,19,96
3,twenty,no,19,97
3,twenty,no,19,92
3,twenty,no,19,91
3,twenty,no,19,100
3,twenty,no,19,101
3,twenty,no,19,94
3,twenty,no,19,90
3,twenty,no,19,93
3,twenty,no,19,93
3,twenty,no,19,90
3,twenty,no,19,92
3,twenty,no,19,102
3,twenty,no,19,99
3,twenty,no,19,99
3,twenty,no,19,99
3,twenty,no,19,91
3,twenty,no,19,93
3,twenty,no,19,97
3,twenty,no,19,107
3,twenty,no,19,105
3,twenty,no,19,93
3,twenty,no,19,83
3,twenty,no,19,89
3,twenty,no,19,101
3,twenty,no,19,99
3,twenty,no,19,103
3,twenty,no,19,97
3,twenty,no,19,93
3,twenty,no,19,99
3,twenty,no,19,100
3,twenty,no,19,101
3,twenty,no,19,89
3,twenty,no,19,103
3,twenty,no,19,97
3,twenty,no,19,89
3,twenty,no,19,89
3,twenty,no,19,101
3,twenty,no,19,99
3,twenty,no,19,102
3,twenty,no,19,97
3,twenty,no,19,98
3,twenty,no,19,100
3,twenty,no,19,85
3,twenty,no,19,103
3,twenty,no,19,103
3,twenty,no,19,98
3,twenty,no,19,104
3,twenty,no,19,91
3,twenty,no,19,94
3,twenty,no,19,90
3,twenty,no,19,92
3,twenty,no,19,99
3,twenty,no,19,88
3,twenty,no,19,95
3,twenty,no,19,101
3,twenty,no,19,91
3,twenty,no,19,98
3,twenty,no,19,104
3,twenty,no,19,79
3,twenty,no,19,104
3,twenty,no,19,103
3,twenty,no,19,98
3,twenty,no,19,99
3,twenty,no,19,90
3,twenty,no,19,86
3,twenty,no,19,96
3,twenty,no,19,105
3,twenty,no,19,99
3,twenty,no,19,101
3,twenty,no,19,102
3,twenty,no,19,98
3,twenty,no,19,88
3,twenty,no,20,102
3,twenty,no,20,94
3,twenty,no,20,93
3,twenty,no,20,105
3,twenty,no,20,97
3,twenty,no,20,102
3,twenty,no,20,93
3,twenty,no,20,90
3,twenty,no,20,92
3,twenty,no,20,93
3,twenty,no,20,94
3,twenty,no,20,105
3,twenty,no,20,92
3,twenty,no,20,103
3,twenty,no,20,97
3,twenty,no,20,104
3,twenty,no,20,101
3,twenty,no,20,103
3,twenty,no,20,91
3,twenty,no,20,91
3,twenty,no,20,99
3,twenty,no,20,91
3,twenty,no,20,96
3,twenty,no,20,98
3,twenty,no,20,84
3,twenty,no,20,102
3,twenty,no,20,96
3,twenty,no,20,89
3,twenty,no,20,94
3,twenty,no,20,92
3,twenty,no,20,106
3,twenty,no,20,99
3,twenty,no,20,95
3,twenty,no,20,106
3,twenty,no,20,96
3,twenty,no,20,95
3,twenty,no,20,89
3,twenty,no,20,99
3,twenty,no,20,103
3,twenty,no,20,109
3,twenty,no,20,93
3,twenty,no,20,95
3,twenty,no,20,92
3,twenty,no,20,107
3,twenty,no,20,100
3,twenty,no,20,102
3,twenty,no,20,94
3,twenty,no,20,100
3,twenty,no,20,97
3,twenty,no,20,99
3,twenty,no,20,96
3,twenty,no,20,99
3,twenty,no,20,102
3,twenty,no,20,105
3,twenty,no,20,93
3,twenty,no,20,105
3,twenty,no,20,101
3,twenty,no,20,103
3,twenty,no,20,93
3,twenty,no,20,103
3,twenty,no,20,98
3,twenty,no,20,93
3,twenty,no,20,103
3,twenty,no,20,88
3,twenty,no,20,91
3,twenty,no,20,100
3,twenty,no,20,101
3,twenty,no,20,101
3,twenty,no,20,98
3,twenty,no,20,100
3,twenty,no,20,93
3,twenty,no,20,96
3,twenty,no,20,101
3,twenty,no,20,100
3,twenty,no,20,101
3,twenty,no,20,102
3,twenty,no,20,95
3,twenty,no,20,102
3,twenty,no,20,106
3,twenty,no,20,103
3,twenty,no,20,99
3,twenty,no,20,90
3,twenty,no,20,96
3,twenty,no,20,101
3,twenty,no,20,102
3,twenty,no,20,101
3,twenty,no,20,98
3,twenty,no,20,102
3,twenty,no,20,95
3,twenty,no,20,97
3,twenty,no,20,100
3,twenty,no,20,94
3,twenty,no,20,102
3,twenty,no,20,109
3,twenty,no,20,90
3,twenty,no,20,97
3,twenty,no,20,90
3,twenty,no,20,103
3,twenty,no,20,98
3,twenty,no,20,91
3,twenty,no,21,106
3,twenty,no,21,99
3,twenty,no,21,108
3,twenty,no,21,95
3,twenty,no,21,98
3,twenty,no,21,104
3,twenty,no,21,98
3,twenty,no,21,97
3,twenty,no,21,96
3,twenty,no,21,86
3,twenty,no,21,86
3,twenty,no,21,91
3,twenty,no,21,110
3,twenty,no,21,99
3,twenty,no,21,107
3,twenty,no,21,103
3,twenty,no,21,98
3,twenty,no,21,102
3,twenty,no,21,105
3,twenty,no,21,98
3,twenty,no,21,96
3,twenty,no,21,101
3,twenty,no,21,96
3,twenty,no,21,105
3,twenty,no,21,101
3,twenty,no,21,94
3,twenty,no,21,93
3,twenty,no,21,100
3,twenty,no,21,92
3,twenty,no,21,104
3,twenty,no,21,92
3,twenty,no,21,102
3,twenty,no,21,99
3,twenty,no,21,103
3,twenty,no,21,93
3,twenty,no,21,96
3,twenty,no,21,100
3,twenty,no,21,100
3,twenty,no,21,87
3,twenty,no,21,104
3,twenty,no,21,97
3,twenty,no,21,99
3,twenty,no,21,105
3,twenty,no,21,104
3,twenty,no,21,104
3,twenty,no,21,95
3,twenty,no,21,96
3,twenty,no,21,100
3,twenty,no,21,91
3,twenty,no,21,86
3,twenty,no,21,91
3,twenty,no,21,100
3,twenty,no,21,102
3,twenty,no,21,93
3,twenty,no,21,93
3,twenty,no,21,89
3,twenty,no,21,101
3,twenty,no,21,104
3,twenty,no,21,94
3,twenty,no,21,98
3,twenty,no,21,97
3,twenty,no,21,99
3,twenty,no,21,95
3,twenty,no,21,94
3,twenty,no,21,99
3,twenty,no,21,103
3,twenty,no,21,101
3,twenty,no,21,102
3,twenty,no,21,101
3,twenty,no,21,101
3,twenty,no,21,96
3,twenty,no,21,93
3,twenty,no,21,101
3,twenty,no,21,100
3,twenty,no,21,102
3,twenty,no,21,99
3,twenty,no,21,94
3,twenty,no,21,96
3,twenty,no,21,104
3,twenty,no,21,91
3,twenty,no,21,97
3,twenty,no,21,100
3,twenty,no,21,100
3,twenty,no,21,101
3,twenty,no,21,94
3,twenty,no,21,92
3,twenty,no,21,103
3,twenty,no,21,97
3,twenty,no,21,84
3,twenty,no,21,102
3,twenty,no,21,94
3,twenty,no,21,100
3,twenty,no,21,92
3,twenty,no,21,102
3,twenty,no,21,98
3,twenty,no,21,110
3,twenty,no,21,83
3,twenty,no,21,95
3,twenty,no,21,91
3,twenty,no,21,101
3,twenty,no,22,104
3,twenty,no,22,87
3,twenty,no,22,102
3,twenty,no,22,102
3,twenty,no,22,104
3,twenty,no,22,96
3,twenty,no,22,92
3,twenty,no,22,102
3,twenty,no,22,97
3,twenty,no,22,94
3,twenty,no,22,92
3,twenty,no,22,89
3,twenty,no,22,92
3,twenty,no,22,100
3,twenty,no,22,102
3,twenty,no,22,99
3,twenty,no,22,99
3,twenty,no,22,95
3,twenty,no,22,95
3,twenty,no,22,93
3,twenty,no,22,106
3,twenty,no,22,90
3,twenty,no,22,97
3,twenty,no,22,90
3,twenty,no,22,92
3,twenty,no,22,105
3,twenty,no,22,98
3,twenty,no,22,107
3,twenty,no,22,95
3,twenty,no,22,104
3,twenty,no,22,100
3,twenty,no,22,105
3,twenty,no,22,101
3,twenty,no,22,97
3,twenty,no,22,94
3,twenty,no,22,84
3,twenty,no,22,95
3,twenty,no,22,101
3,twenty,no,22,107
3,twenty,no,22,101
3,twenty,no,22,107
3,twenty,no,22,100
3,twenty,no,22,104
3,twenty,no,22,102
3,twenty,no,22,97
3,twenty,no,22,104
3,twenty,no,22,104
3,twenty,no,22,103
3,twenty,no,22,94
3,twenty,no,22,103
3,twenty,no,22,94
3,twenty,no,22,96
3,twenty,no,22,102
3,twenty,no,22,101
3,twenty,no,22,94
3,twenty,no,22,104
3,twenty,no,22,105
3,twenty,no,22,96
3,twenty,no,22,101
3,twenty,no,22,103
3,twenty,no,22,101
3,twenty,no,22,107
3,twenty,no,22,101
3,twenty,no,22,104
3,twenty,no,22,103
3,twenty,no,22,111
3,twenty,no,22,101
3,twenty,no,22,102
3,twenty,no,22,94
3,twenty,no,22,100
3,twenty,no,22,105
3,twenty,no,22,102
3,twenty,no,22,101
3,twenty,no,22,105
3,twenty,no,22,103
3,twenty,no,22,103
3,twenty,no,22,105
3,twenty,no,22,98
3,twenty,no,22,100
3,twenty,no,22,104
3,twenty,no,22,98
3,twenty,no,22,107
3,twenty,no,22,109
3,twenty,no,22,103
3,twenty,no,22,96
3,twenty,no,22,101
3,twenty,no,22,99
3,twenty,no,22,100
3,twenty,no,22,92
3,twenty,no,22,96
3,twenty,no,22,101
3,twenty,no,22,86
3,twenty,no,22,101
3,twenty,no,22,102
3,twenty,no,22,104
3,twenty,no,22,106
3,twenty,no,22,90
3,twenty,no,22,94
3,twenty,no,22,104
3,twenty,no,22,110
3,twenty,no,23,100
3,twenty,no,23,91
3,twenty,no,23,92
3,twenty,no,23,93
3,twenty,no,23,93
3,twenty,no,23,95
3,twenty,no,23,98
3,twenty,no,23,98
3,twenty,no,23,106
3,twenty,no,23,96
3,twenty,no,23,106
3,twenty,no,23,100
3,twenty,no,23,94
3,twenty,no,23,100
3,twenty,no,23,100
3,twenty,no,23,106
3,twenty,no,23,108
3,twenty,no,23,107
3,twenty,no,23,106
3,twenty,no,23,92
3,twenty,no,23,94
3,twenty,no,23,97
3,twenty,no,23,107
3,twenty,no,23,97
3,twenty,no,23,89
3,twenty,no,23,109
3,twenty,no,23,93
3,twenty,no,23,104
3,twenty,no,23,93
3,twenty,no,23,96
3,twenty,no,23,99
3,twenty,no,23,104
3,twenty,no,23,104
3,twenty,no,23,94
3,twenty,no,23,92
3,twenty,no,23,95
3,twenty,no,23,88
3,twenty,no,23,93
3,twenty,no,23,103
3,twenty,no,23,104
3,twenty,no,23,96
3,twenty,no,23,99
3,twenty,no,23,100
3,twenty,no,23,107
3,twenty,no,23,90
3,twenty,no,23,101
3,twenty,no,23,98
3,twenty,no,23,100
3,twenty,no,23,96
3,twenty,no,23,99
3,twenty,no,23,102
3,twenty,no,23,103
3,twenty,no,23,96
3,twenty,no,23,97
3,twenty,no,23,98
3,twenty,no,23,79
3,twenty,no,23,100
3,twenty,no,23,100
3,twenty,no,23,94
3,twenty,no,23,99
3,twenty,no,23,100
3,twenty,no,23,98
3,twenty,no,23,96
3,twenty,no,23,105
3,twenty,no,23,98
3,twenty,no,23,107
3,twenty,no,23,100
3,twenty,no,23,106
3,twenty,no,23,90
3,twenty,no,23,96
3,twenty,no,23,102
3,twenty,no,23,91
3,twenty,no,23,101
3,twenty,no,23,93
3,twenty,no,23,100
3,twenty,no,23,101
3,twenty,no,23,107
3,twenty,no,23,105
3,twenty,no,23,98
3,twenty,no,23,94
3,twenty,no,23,95
3,twenty,no,23,107
3,twenty,no,23,106
3,twenty,no,23,106
3,twenty,no,23,94
3,twenty,no,23,98
3,twenty,no,23,103
3,twenty,no,23,96
3,twenty,no,23,104
3,twenty,no,23,99
3,twenty,no,23,95
3,twenty,no,23,102
3,twenty,no,23,91
3,twenty,no,23,92
3,twenty,no,23,105
3,twenty,no,23,101
3,twenty,no,23,89
3,twenty,no,23,100
3,twenty,no,23,104
3,twenty,no,23,99
3,twenty,no,25,105
3,twenty,no,25,89
3,twenty,no,25,108
3,twenty,no,25,103
3,twenty,no,25,98
3,twenty,no,25,99
3,twenty,no,25,103
3,twenty,no,25,103
3,twenty,no,25,94
3,twenty,no,25,96
3,twenty,no,25,103
3,twenty,no,25,103
3,twenty,no,25,86
3,twenty,no,25,108
3,twenty,no,25,96
3,twenty,no,25,102
3,twenty,no,25,97
3,twenty,no,25,102
3,twenty,no,25,94
3,twenty,no,25,102
3,twenty,no,25,105
3,twenty,no,25,102
3,twenty,no,25,102
3,twenty,no,25,92
3,twenty,no,25,93
3,twenty,no,25,101
3,twenty,no,25,100
3,twenty,no,25,107
3,twenty,no,25,92
3,twenty,no,25,105
3,twenty,no,25,102
3,twenty,no,25,93
3,twenty,no,25,97
3,twenty,no,25,97
3,twenty,no,25,91
3,twenty,no,25,98
3,twenty,no,25,100
3,twenty,no,25,100
3,twenty,no,25,101
3,twenty,no,25,94
3,twenty,no,25,100
3,twenty,no,25,96
3,twenty,no,25,101
3,twenty,no,25,107
3,twenty,no,25,104
3,twenty,no,25,95
3,twenty,no,25,102
3,twenty,no,25,97
3,twenty,no,25,111
3,twenty,no,25,104
3,twenty,no,25,98
3,twenty,no,25,104
3,twenty,no,25,93
3,twenty,no,25,87
3,twenty,no,25,93
3,twenty,no,25,107
3,twenty,no,25,102
3,twenty,no,25,103
3,twenty,no,25,105
3,twenty,no,25,89
3,twenty,no,25,107
3,twenty,no,25,104
3,twenty,no,25,101
3,twenty,no,25,97
3,twenty,no,25,99
3,twenty,no,25,91
3,twenty,no,25,103
3,twenty,no,25,100
3,twenty,no,25,105
3,twenty,no,25,108
3,twenty,no,25,105
3,twenty,no,25,104
3,twenty,no,25,106
3,twenty,no,25,94
3,twenty,no,25,93
3,twenty,no,25,106
3,twenty,no,25,102
3,twenty,no,25,98
3,twenty,no,25,92
3,twenty,no,25,98
3,twenty,no,25,103
3,twenty,no,25,104
3,twenty,no,25,106
3,twenty,no,25,98
3,twenty,no,25,99
3,twenty,no,25,95
3,twenty,no,25,103
3,twenty,no,25,102
3,twenty,no,25,100
3,twenty,no,25,92
3,twenty,no,25,94
3,twenty,no,25,90
3,twenty,no,25,86
3,twenty,no,25,104
3,twenty,no,25,87
3,twenty,no,25,105
3,twenty,no,25,95
3,twenty,no,25,103
3,twenty,no,25,103
3,twenty,no,25,93
3,twenty,no,26,100
3,twenty,no,26,103
3,twenty,no,26,104
3,twenty,no,26,103
3,twenty,no,26,98
3,twenty,no,26,102
3,twenty,no,26,106
3,twenty,no,26,104
3,twenty,no,26,102
3,twenty,no,26,94
3,twenty,no,26,103
3,twenty,no,26,103
3,twenty,no,26,98
3,twenty,no,26,101
3,twenty,no,26,106
3,twenty,no,26,95
3,twenty,no,26,96
3,twenty,no,26,104
3,twenty,no,26,106
3,twenty,no,26,98
3,twenty,no,26,102
3,twenty,no,26,96
3,twenty,no,26,86
3,twenty,no,26,101
3,twenty,no,26,99
3,twenty,no,26,99
3,twenty,no,26,104
3,twenty,no,26,109
3,twenty,no,26,99
3,twenty,no,26,100
3,twenty,no,26,98
3,twenty,no,26,99
3,twenty,no,26,100
3,twenty,no,26,102
3,twenty,no,26,96
3,twenty,no,26,105
3,twenty,no,26,97
3,twenty,no,26,99
3,twenty,no,26,104
3,twenty,no,26,100
3,twenty,no,26,97
3,twenty,no,26,94
3,twenty,no,26,104
3,twenty,no,26,86
3,twenty,no,26,105
3,twenty,no,26,100
3,twenty,no,26,97
3,twenty,no,26,110
3,twenty,no,26,94
3,twenty,no,26,95
3,twenty,no,26,102
3,twenty,no,26,82
3,twenty,no,26,115
3,twenty,no,26,96
3,twenty,no,26,92
3,twenty,no,26,106
3,twenty,no,26,102
3,twenty,no,26,106
3,twenty,no,26,102
3,twenty,no,26,102
3,twenty,no,26,92
3,twenty,no,26,106
3,twenty,no,26,101
3,twenty,no,26,95
3,twenty,no,26,93
3,twenty,no,26,105
3,twenty,no,26,94
3,twenty,no,26,89
3,twenty,no,26,106
3,twenty,no,26,97
3,twenty,no,26,99
3,twenty,no,26,92
3,twenty,no,26,106
3,twenty,no,26,101
3,twenty,no,26,97
3,twenty,no,26,103
3,twenty,no,26,103
3,twenty,no,26,99
3,twenty,no,26,105
3,twenty,no,26,103
3,twenty,no,26,105
3,twenty,no,26,98
3,twenty,no,26,105
3,twenty,no,26,102
3,twenty,no,26,99
3,twenty,no,26,96
3,twenty,no,26,103
3,twenty,no,26,104
3,twenty,no,26,101
3,twenty,no,26,99
3,twenty,no,26,110
3,twenty,no,26,104
3,twenty,no,26,98
3,twenty,no,26,96
3,twenty,no,26,99
3,twenty,no,26,98
3,twenty,no,26,105
3,twenty,no,26,106
3,twenty,no,26,91
3,twenty,no,26,100
3,twenty,no,27,107
3,twenty,no,27,104
3,twenty,no,27,104
3,twenty,no,27,100
3,twenty,no,27,100
3,twenty,no,27,100
3,twenty,no,27,98
3,twenty,no,27,106
3,twenty,no,27,103
3,twenty,no,27,101
3,twenty,no,27,98
3,twenty,no,27,105
3,twenty,no,27,109
3,twenty,no,27,104
3,twenty,no,27,91
3,twenty,no,27,103
3,twenty,no,27,94
3,twenty,no,27,88
3,twenty,no,27,106
3,twenty,no,27,103
3,twenty,no,27,109
3,twenty,no,27,109
3,twenty,no,27,94
3,twenty,no,27,107
3,twenty,no,27,108
3,twenty,no,27,100
3,twenty,no,27,100
3,twenty,no,27,90
3,twenty,no,27,104
3,twenty,no,27,108
3,twenty,no,27,97
3,twenty,no,27,100
3,twenty,no,27,97
3,twenty,no,27,98
3,twenty,no,27,102
3,twenty,no,27,94
3,twenty,no,27,99
3,twenty,no,27,90
3,twenty,no,27,104
3,twenty,no,27,104
3,twenty,no,27,109
3,twenty,no,27,110
3,twenty,no,27,97
3,twenty,no,27,95
3,twenty,no,27,103
3,twenty,no,27,99
3,twenty,no,27,102
3,twenty,no,27,103
3,twenty,no,27,90
3,twenty,no,27,102
3,twenty,no,27,98
3,twenty,no,27,109
3,twenty,no,27,100
3,twenty,no,27,91
3,twenty,no,27,105
3,twenty,no,27,94
3,twenty,no,27,98
3,twenty,no,27,104
3,twenty,no,27,101
3,twenty,no,27,105
3,twenty,no,27,106
3,twenty,no,27,105
3,twenty,no,27,103
3,twenty,no,27,107
3,twenty,no,27,103
3,twenty,no,27,104
3,twenty,no,27,93
3,twenty,no,27,89
3,twenty,no,27,104
3,twenty,no,27,103
3,twenty,no,27,107
3,twenty,no,27,94
3,twenty,no,27,102
3,twenty,no,27,107
3,twenty,no,27,95
3,twenty,no,27,111
3,twenty,no,27,97
3,twenty,no,27,103
3,twenty,no,27,96
3,twenty,no,27,99
3,twenty,no,27,93
3,twenty,no,27,98
3,twenty,no,27,104
3,twenty,no,27,101
3,twenty,no,27,109
3,twenty,no,27,97
3,twenty,no,27,94
3,twenty,no,27,95
3,twenty,no,27,98
3,twenty,no,27,92
3,twenty,no,27,102
3,twenty,no,27,96
3,twenty,no,27,103
3,twenty,no,27,106
3,twenty,no,27,106
3,twenty,no,27,103
3,twenty,no,27,90
3,twenty,no,27,111
3,twenty,no,27,95
3,twenty,no,27,93
3,twenty,no,28,98
3,twenty,no,28,106
3,twenty,no,28,97
3,twenty,no,28,105
3,twenty,no,28,99
3,twenty,no,28,109
3,twenty,no,28,104
3,twenty,no,28,100
3,twenty,no,28,97
3,twenty,no,28,92
3,twenty,no,28,105
3,twenty,no,28,97
3,twenty,no,28,102
3,twenty,no,28,101
3,twenty,no,28,105
3,twenty,no,28,105
3,twenty,no,28,102
3,twenty,no,28,101
3,twenty,no,28,98
3,twenty,no,28,103
3,twenty,no,28,99
3,twenty,no,28,100
3,twenty,no,28,96
3,twenty,no,28,103
3,twenty,no,28,101
3,twenty,no,28,101
3,twenty,no,28,100
3,twenty,no,28,102
3,twenty,no,28,103
3,twenty,no,28,109
